Force (g),Input Signal
0.0135,0
0.0105,0
0.0175,0
0.0130,0
0.0143,0
0.0149,0
0.0124,0
0.0176,0
0.0194,0
0.0193,0
0.0205,0
0.0239,0
0.0171,0
0.0220,0
0.0210,0
0.0210,0
0.0248,0
0.0230,0
0.0196,0
0.0248,0
0.0237,0
0.0274,0
0.0266,0
0.0234,0
0.0284,0
0.0257,0
0.0278,0
0.0274,0
0.0278,0
0.0319,0
0.0325,0
0.0319,0
0.0340,0
0.0346,0
0.0338,0
0.0393,0
0.0372,0
0.0443,0
0.0367,0
0.0399,0
0.0368,0
0.0384,0
0.0439,0
0.0398,0
0.0402,0
0.0426,0
0.0416,0
0.0433,0
0.0448,0
0.0490,0
0.0413,0
0.0504,0
0.0469,0
0.0437,0
0.0467,0
0.0457,0
0.0449,0
0.0472,0
0.0483,0
0.0490,0
0.0466,0
0.0513,0
0.0509,0
0.0487,0
0.0480,0
0.0555,0
0.0505,0
0.0486,0
0.0534,0
0.0525,0
0.0557,0
0.0460,0
0.0541,0
0.0548,0
0.0626,0
0.0616,0
0.0583,0
0.0608,0
0.0601,0
0.0656,0
0.0622,0
0.0624,0
0.0600,0
0.0680,0
0.0641,0
0.0611,0
0.0684,0
0.0677,0
0.0645,0
0.0696,0
0.0652,0
0.0637,0
0.0697,0
0.0690,0
0.0681,0
0.0710,0
0.0714,0
0.0715,0
0.0731,0
0.0699,0
0.0785,0
0.0715,0
0.0731,0
0.0746,0
0.0746,0
0.0740,0
0.0718,0
0.0798,0
0.0813,0
0.0766,0
0.0787,0
0.0796,0
0.0793,0
0.0767,0
0.0835,0
0.0830,0
0.0810,0
0.0795,0
0.0813,0
0.0826,1
0.2749,1
0.8038,1
1.1330,1
1.4267,1
1.7045,1
2.0713,1
2.3118,1
2.5628,1
2.7868,1
3.0239,1
3.1731,1
3.3204,1
3.4513,1
3.7570,1
3.9449,1
4.0725,1
4.1878,1
4.2619,1
4.3369,1
4.5507,1
4.7466,1
4.8866,1
4.8783,1
4.8844,1
4.8889,1
4.9650,1
5.1128,1
5.3235,1
5.5090,1
5.6570,1
5.6650,1
5.6380,1
5.6040,1
5.4758,1
5.5072,1
5.5615,1
5.6610,1
5.7771,1
5.8290,1
5.8056,1
5.8759,1
6.0537,1
6.1906,1
6.2752,1
6.1840,1
5.9998,1
5.9903,1
6.0588,1
6.0789,1
5.9971,1
6.1458,1
6.2915,1
6.3401,1
6.5164,1
6.5743,1
6.5386,1
6.5313,1
6.4221,1
6.3856,1
6.4287,1
6.4496,1
6.3390,1
6.1920,1
6.0968,1
6.1135,1
6.0728,1
5.9706,1
5.8351,1
5.8503,1
5.7646,1
5.4319,1
5.2965,1
5.2096,1
5.1821,1
4.9856,1
4.9078,1
4.9793,1
4.9945,1
5.0046,1
5.1156,1
5.1809,1
5.2939,1
5.3793,1
5.4529,1
5.4349,1
5.3746,1
5.3406,1
5.4299,1
5.5088,1
5.4565,1
5.4511,1
5.4522,1
5.4746,1
5.4692,1
5.6315,1
5.6157,1
5.6289,1
5.6633,1
5.5096,1
5.5497,1
5.6374,1
5.7162,1
5.8726,1
6.0040,1
6.0464,1
6.0150,1
5.9590,1
5.8911,1
5.8456,1
5.7934,1
5.8470,1
5.8278,1
5.8254,1
5.9100,1
6.0437,1
6.0113,1
5.9104,1
5.9354,1
5.9165,1
5.8630,1
5.8578,1
5.9479,1
5.7664,1
5.5466,1
5.4693,1
5.4851,1
5.4087,1
5.3414,1
5.3272,1
5.3168,1
5.1107,1
5.0332,1
5.0543,1
5.1992,1
5.4872,1
5.5698,1
5.5215,1
5.5026,1
5.6563,1
5.7383,1
5.7353,1
5.8637,1
6.0391,1
6.0300,1
5.8861,1
5.6712,1
5.7831,1
5.9791,1
6.1593,0
5.8944,0
4.4708,0
3.4861,0
2.6943,0
2.1781,0
1.5584,0
1.2114,0
0.9431,0
0.7221,0
0.5363,0
0.4462,0
0.3476,0
0.2696,0
0.1608,0
0.0998,0
0.0447,0
0.0001,0
-0.0496,0
-0.0822,0
-0.1139,0
-0.1360,0
-0.1650,0
-0.1890,0
-0.2010,0
-0.2144,0
-0.2324,0
-0.2377,0
-0.2474,0
-0.2576,0
-0.2713,0
-0.2746,0
-0.2760,0
-0.2831,0
-0.2826,0
-0.2855,0
-0.2846,0
-0.2871,0
-0.2869,0
-0.2928,0
-0.2904,0
-0.2887,0
-0.2904,0
-0.2959,0
-0.2925,0
-0.2901,0
-0.2908,0
-0.2854,0
-0.2913,0
-0.2913,0
-0.2921,0
-0.2916,0
-0.2892,0
-0.2892,0
-0.2844,0
-0.2856,0
-0.2810,0
-0.2754,0
-0.2771,0
-0.2731,0
-0.2722,0
-0.2751,0
-0.2701,0
-0.2693,0
-0.2665,0
-0.2660,0
-0.2666,0
-0.2598,0
-0.2678,0
-0.2581,0
-0.2629,0
-0.2620,0
-0.2593,0
-0.2575,0
-0.2568,0
-0.2551,0
-0.2560,0
-0.2553,0
-0.2510,0
-0.2528,0
-0.2488,0
-0.2477,0
-0.2447,0
-0.2483,0
-0.2442,0
-0.2410,0
-0.2437,0
-0.2428,0
-0.2424,0
-0.2361,0
-0.2385,0
-0.2357,0
-0.2370,0
-0.2299,0
-0.2327,0
-0.2297,0
-0.2285,0
-0.2299,0
-0.2284,0
-0.2222,0
-0.2266,0
