Force (g),Input Signal
-0.0041,0
-0.0040,0
-0.0039,0
0.0054,0
0.0042,0
0.0010,0
-0.0028,0
-0.0016,0
0.0020,0
-0.0004,0
-0.0025,0
-0.0042,0
-0.0001,0
-0.0138,0
-0.0115,0
-0.0145,0
-0.0209,0
-0.0236,0
-0.0264,0
-0.0297,0
-0.0329,0
-0.0370,0
-0.0425,0
-0.0376,0
-0.0414,0
-0.0396,0
-0.0423,0
-0.0438,0
-0.0420,0
-0.0460,0
-0.0434,0
-0.0488,0
-0.0471,0
-0.0551,0
-0.0551,0
-0.0516,0
-0.0582,0
-0.0653,0
-0.0651,0
-0.0632,0
-0.0672,0
-0.0634,0
-0.0626,0
-0.0701,0
-0.0709,0
-0.0789,0
-0.0742,0
-0.0770,0
-0.0754,0
-0.0838,0
-0.0813,0
-0.0862,0
-0.0957,0
-0.1028,0
-0.1038,0
-0.1069,0
-0.1112,0
-0.1111,0
-0.1152,0
-0.1109,0
-0.1134,0
-0.1099,0
-0.1168,0
-0.1189,0
-0.1237,0
-0.1249,0
-0.1258,0
-0.1299,0
-0.1343,0
-0.1469,0
-0.1404,0
-0.1379,0
-0.1423,0
-0.1415,0
-0.1428,0
-0.1495,0
-0.1491,0
-0.1463,0
-0.1477,0
-0.1504,0
-0.1516,0
-0.1476,0
-0.1515,0
-0.1554,0
-0.1540,0
-0.1578,0
-0.1566,0
-0.1582,0
-0.1608,0
-0.1650,0
-0.1590,0
-0.1596,0
-0.1563,0
-0.1559,0
-0.1601,0
-0.1567,0
-0.1568,0
-0.1561,0
-0.1551,0
-0.1567,0
-0.1587,0
-0.1550,0
-0.1554,0
-0.1527,0
-0.1477,0
-0.1480,0
-0.1445,0
-0.1384,0
-0.1461,0
-0.1422,0
-0.1439,0
-0.1440,0
-0.1485,0
-0.1463,0
-0.1471,0
-0.1399,0
-0.1457,0
-0.1429,0
-0.1463,0
-0.1410,1
0.2343,1
0.9766,1
2.0205,1
2.6763,1
3.3743,1
3.9819,1
5.0107,1
5.6699,1
6.2922,1
6.8734,1
7.7242,1
8.2641,1
8.7884,1
9.2740,1
9.9629,1
10.3440,1
10.7198,1
11.0640,1
11.4353,1
11.7084,1
11.9760,1
12.2602,1
12.6496,1
12.8587,1
13.0544,1
13.2651,1
13.5776,1
13.7637,1
13.9115,1
14.0419,1
14.2046,1
14.4123,1
14.6490,1
14.8301,1
15.0166,1
15.0844,1
15.1414,1
15.2083,1
15.3713,1
15.5088,1
15.6869,1
15.9112,1
16.1347,1
16.2448,1
16.3510,1
16.4813,1
16.7420,1
16.8777,1
16.9637,1
17.0480,1
17.1847,1
17.2700,1
17.3451,1
17.4074,1
17.5487,1
17.4045,1
17.0212,1
17.2654,1
17.5934,1
17.8093,1
17.9874,1
18.1298,1
18.3307,1
18.4605,1
18.5836,1
18.6963,1
18.7851,1
18.8229,1
18.8668,1
18.9187,1
19.0047,1
19.0634,1
19.1122,1
19.1634,1
19.2282,1
19.2585,1
19.2869,1
19.3114,1
19.3119,1
19.2869,1
19.2669,1
19.2664,1
19.2540,1
19.2314,1
19.2102,1
19.1958,1
19.2017,1
19.1952,1
19.2028,1
19.2119,1
19.2612,1
19.2556,1
19.1526,1
19.0065,1
18.8312,1
18.7760,1
18.7346,1
18.5525,1
17.9670,1
17.4339,1
16.9064,1
16.2435,1
15.2001,1
14.6061,1
14.0765,1
13.6042,1
13.1730,1
13.0636,1
13.0180,1
13.0338,1
13.1803,1
13.3097,1
13.4366,1
13.5624,1
13.7872,1
13.8692,1
13.9684,1
14.0665,1
14.1737,1
14.2123,1
14.2122,1
14.1733,1
14.2190,1
14.3031,1
14.4139,1
14.5240,1
14.6327,1
14.6262,1
14.6152,1
14.6057,1
14.5303,1
14.3513,1
14.1133,1
13.8597,1
13.6087,1
13.4863,1
13.3050,1
13.1272,1
12.8381,1
12.6156,1
12.4731,1
12.4149,1
12.4587,1
12.4635,1
12.4599,1
12.4782,1
12.4481,1
12.4779,1
12.5649,0
12.2098,0
10.5539,0
9.5512,0
8.5571,0
7.7114,0
6.2180,0
5.2220,0
4.3235,0
3.5681,0
2.5057,0
1.9051,0
1.3900,0
0.9240,0
0.4365,0
0.0543,0
-0.2680,0
-0.5245,0
-0.5571,0
-0.7572,0
-0.9057,0
-1.0036,0
-1.0468,0
-1.0550,0
-1.0595,0
-1.0566,0
-1.0599,0
-1.0563,0
-1.0554,0
-1.0570,0
-1.0557,0
-1.0531,0
-1.0532,0
-1.0490,0
-1.0494,0
-1.0431,0
-1.0463,0
-1.0490,0
-1.0455,0
-1.0389,0
-1.0419,0
-1.0402,0
-1.0397,0
-1.0434,0
-1.0365,0
-1.0398,0
-1.0423,0
-1.0369,0
-1.0378,0
-1.0366,0
-1.0384,0
-1.0398,0
-1.0360,0
-1.0334,0
-1.0393,0
-1.0354,0
-1.0336,0
-1.0307,0
-1.0365,0
-1.0322,0
-1.0317,0
-1.0353,0
-1.0346,0
-1.0299,0
-1.0295,0
-1.0316,0
-1.0314,0
-1.0326,0
-1.0269,0
-1.0271,0
-1.0256,0
-1.0280,0
-1.0313,0
-1.0211,0
-1.0271,0
-1.0247,0
-1.0205,0
-1.0233,0
-1.0216,0
-1.0245,0
-1.0216,0
-1.0153,0
-1.0196,0
-1.0146,0
-1.0222,0
-1.0195,0
-1.0199,0
-1.0151,0
-1.0207,0
-1.0186,0
-1.0182,0
-1.0184,0
-1.0141,0
-1.0138,0
-1.0095,0
-1.0137,0
-1.0181,0
-1.0155,0
-1.0137,0
-1.0160,0
-1.0126,0
-1.0132,0
-1.0175,0
-1.0177,0
-1.0178,0
-1.0151,0
-1.0134,0
-1.0149,0
-1.0149,0
-1.0152,0
-1.0129,0
-1.0163,0
-1.0126,0
-1.0152,0
-1.0146,0
-1.0180,0
-1.0207,0
-1.0132,0
-1.0139,0
-1.0157,0
-1.0175,0
-1.0169,0
-1.0147,0
-1.0117,0
-1.0095,0
-1.0135,0
-1.0132,0
-1.0152,0
-1.0138,0
-1.0130,0
-1.0125,0
-1.0127,0
-1.0151,0
-1.0134,0
-1.0151,0
-1.0186,0
-1.0181,0
-1.0149,0
-1.0179,0
-1.0172,0
-1.0132,0
-1.0154,0
