Force (g),Input Signal
-0.0048,0
-0.0063,0
-0.0056,0
-0.0047,0
-0.0051,0
-0.0023,0
-0.0099,0
-0.0046,0
-0.0081,0
-0.0043,0
-0.0025,0
-0.0058,0
-0.0019,0
-0.0068,0
-0.0003,0
-0.0059,0
0.0016,0
0.0012,0
-0.0016,0
-0.0014,0
-0.0032,0
-0.0037,0
0.0007,0
-0.0073,0
-0.0040,0
-0.0028,0
-0.0037,0
-0.0040,0
-0.0066,0
-0.0014,0
-0.0052,0
-0.0010,0
-0.0035,0
-0.0069,0
-0.0051,0
0.0002,0
-0.0078,0
-0.0001,0
-0.0078,0
-0.0075,0
-0.0042,0
-0.0051,0
-0.0047,0
-0.0053,0
-0.0050,0
-0.0068,0
-0.0046,0
-0.0049,0
-0.0040,0
-0.0030,0
-0.0028,0
-0.0022,0
-0.0004,0
-0.0038,0
-0.0052,0
-0.0045,0
0.0005,0
-0.0049,0
-0.0018,0
0.0013,0
-0.0022,0
-0.0025,0
-0.0003,0
-0.0046,0
-0.0002,0
0.0025,0
-0.0018,0
0.0018,0
0.0001,0
-0.0023,0
0.0019,0
0.0042,0
0.0006,0
-0.0058,0
-0.0059,0
-0.0017,0
-0.0049,0
-0.0017,0
-0.0013,0
-0.0039,0
-0.0033,0
-0.0028,0
-0.0037,0
-0.0028,0
-0.0019,0
-0.0063,0
0.0027,0
-0.0039,0
-0.0099,0
-0.0060,0
-0.0032,0
-0.0032,0
-0.0017,0
-0.0027,0
-0.0035,0
-0.0025,0
-0.0013,0
-0.0017,0
-0.0057,0
-0.0028,0
0.0007,0
-0.0014,0
0.0006,0
0.0013,0
0.0018,0
-0.0029,0
-0.0012,0
-0.0006,0
0.0028,0
-0.0010,0
0.0034,0
0.0001,0
-0.0035,0
0.0022,0
-0.0015,0
-0.0008,0
0.0004,0
0.0013,0
-0.0041,0
-0.0014,1
-0.0016,1
0.0082,1
0.0543,1
0.3210,1
0.7614,1
1.1772,1
1.7716,1
2.1695,1
2.5904,1
3.0181,1
3.6637,1
4.1046,1
4.5809,1
5.0699,1
5.8466,1
6.3553,1
6.8257,1
7.2869,1
7.9475,1
8.3554,1
8.7425,1
9.1685,1
9.7865,1
10.1754,1
10.5538,1
10.8757,1
11.3623,1
11.7368,1
12.0960,1
12.4287,1
12.9006,1
13.1773,1
13.4266,1
13.7193,1
14.1948,1
14.5219,1
14.8779,1
15.2311,1
15.6993,1
15.9703,1
16.2472,1
16.5329,1
16.8822,1
17.0742,1
17.2048,1
17.3295,1
17.6563,1
17.9305,1
18.1901,1
18.3702,1
18.5320,1
18.5761,1
18.6175,1
18.6710,1
18.8439,1
18.9037,1
18.9146,1
18.8573,1
18.8559,1
18.8536,1
18.8568,1
18.8601,1
18.8642,1
18.8790,1
18.8920,1
18.9221,1
18.9733,1
19.0281,1
19.0737,1
19.0904,1
19.1318,1
19.1889,1
19.2213,1
19.2836,1
19.3159,1
19.2987,1
19.2981,1
19.4014,1
19.6313,1
19.7424,1
19.8516,1
19.9651,1
20.1122,1
20.2482,1
20.2960,1
20.3163,1
20.4357,1
20.4746,1
20.5359,1
20.6970,1
20.8778,1
20.9704,1
21.0493,1
21.1045,1
21.1056,1
21.0787,1
21.0493,1
21.0136,1
20.9762,1
20.9614,1
20.9984,1
21.0537,1
21.1201,1
21.1182,1
21.1521,1
21.2266,1
21.3331,1
21.3783,1
21.3428,1
21.3057,1
21.3009,1
21.3399,1
21.3781,1
21.5074,1
21.7893,1
22.0028,1
22.1527,1
22.2309,1
22.2366,1
22.2167,1
22.2512,1
22.3432,1
22.5029,1
22.6099,1
22.7020,1
22.7355,1
22.7113,1
22.7164,1
22.7325,1
22.7239,1
22.5490,1
22.4361,1
22.4066,1
22.4508,1
22.4976,1
22.4669,1
22.4689,1
22.4301,1
22.4478,1
22.4767,1
22.5148,1
22.5933,1
22.6655,1
22.7263,1
22.8732,1
23.0113,1
23.1790,1
23.3469,1
23.5260,0
23.2724,0
21.6865,0
20.6809,0
19.7152,0
18.8178,0
17.6031,0
16.7991,0
16.0010,0
15.1830,0
13.9419,0
13.1478,0
12.4264,0
11.7908,0
10.9513,0
10.3725,0
9.7749,0
9.1379,0
8.1269,0
7.4127,0
6.6781,0
5.9578,0
4.9049,0
4.2665,0
3.7035,0
3.2146,0
2.6010,0
2.2713,0
1.9994,0
1.7631,0
1.4490,0
1.2228,0
0.9720,0
0.7498,0
0.4404,0
0.2435,0
0.1685,0
0.0935,0
0.0683,0
0.0581,0
0.0623,0
0.0609,0
0.0509,0
0.0496,0
0.0510,0
0.0511,0
0.0566,0
0.0566,0
0.0562,0
0.0625,0
0.0590,0
0.0583,0
0.0569,0
0.0611,0
0.0638,0
0.0575,0
0.0571,0
0.0589,0
0.0615,0
0.0615,0
0.0620,0
0.0606,0
0.0584,0
0.0588,0
0.0539,0
0.0568,0
0.0556,0
0.0554,0
0.0601,0
0.0613,0
0.0626,0
0.0607,0
0.0658,0
0.0610,0
0.0654,0
0.0680,0
0.0678,0
0.0653,0
0.0690,0
0.0660,0
0.0651,0
0.0660,0
0.0719,0
0.0741,0
0.0719,0
0.0748,0
0.0763,0
0.0736,0
0.0725,0
0.0774,0
0.0724,0
0.0759,0
0.0742,0
0.0705,0
0.0714,0
0.0782,0
0.0689,0
0.0758,0
0.0731,0
0.0751,0
0.0760,0
0.0780,0
0.0694,0
0.0676,0
