Force (g),Input Signal
0.0068,0
0.0076,0
0.0093,0
0.0078,0
0.0053,0
0.0096,0
0.0136,0
0.0096,0
0.0178,0
0.0111,0
0.0130,0
0.0125,0
0.0143,0
0.0133,0
0.0178,0
0.0159,0
0.0175,0
0.0228,0
0.0233,0
0.0269,0
0.0231,0
0.0228,0
0.0243,0
0.0222,0
0.0228,0
0.0219,0
0.0202,0
0.0235,0
0.0237,0
0.0246,0
0.0241,0
0.0278,0
0.0216,0
0.0211,0
0.0180,0
0.0239,0
0.0211,0
0.0189,0
0.0209,0
0.0184,0
0.0242,0
0.0205,0
0.0212,0
0.0190,0
0.0154,0
0.0201,0
0.0168,0
0.0233,0
0.0222,0
0.0202,0
0.0289,0
0.0293,0
0.0303,0
0.0264,0
0.0284,0
0.0269,0
0.0261,0
0.0281,0
0.0287,0
0.0313,0
0.0340,0
0.0298,0
0.0346,0
0.0357,0
0.0372,0
0.0378,0
0.0422,0
0.0377,0
0.0424,0
0.0405,0
0.0419,0
0.0425,0
0.0399,0
0.0457,0
0.0504,0
0.0535,0
0.0538,0
0.0447,0
0.0510,0
0.0490,0
0.0543,0
0.0518,0
0.0522,0
0.0515,0
0.0493,0
0.0543,0
0.0551,0
0.0536,0
0.0566,0
0.0607,0
0.0602,0
0.0546,0
0.0548,0
0.0601,0
0.0607,0
0.0599,0
0.0639,0
0.1054,0
0.1069,0
0.0933,0
0.0730,0
0.0825,0
0.1317,0
0.1205,0
0.1159,0
0.1113,0
0.1201,0
0.1235,0
0.1459,0
0.1512,0
0.1519,0
0.1376,0
0.1313,0
0.1464,0
0.1499,0
0.1558,0
0.1636,0
0.1596,0
0.1548,0
0.1476,1
0.2715,1
0.4591,1
0.6928,1
0.8257,1
0.9610,1
1.0589,1
1.2403,1
1.2942,1
1.3863,1
1.4790,1
1.5997,1
1.6969,1
1.8371,1
1.9660,1
2.0095,1
2.0877,1
2.1728,1
2.2510,1
2.3835,1
2.4387,1
2.4856,1
2.4746,1
2.6340,1
2.7289,1
2.8051,1
2.8871,1
2.9923,1
3.0539,1
3.1363,1
3.2359,1
3.3719,1
3.4701,1
3.5544,1
3.6494,1
3.7948,1
3.8766,1
4.0030,1
4.1245,1
4.2899,1
4.3490,1
4.3853,1
4.3957,1
4.4880,1
4.5507,1
4.6083,1
4.7128,1
4.8028,1
4.8252,1
4.8363,1
4.8617,1
4.9239,1
4.9361,1
4.9573,1
4.9781,1
4.9405,1
4.9475,1
4.9925,1
5.0084,1
5.0349,1
5.0779,1
5.1415,1
5.2202,1
5.2987,1
5.3233,1
5.3650,1
5.4278,1
5.5442,1
5.5832,1
5.5840,1
5.5611,1
5.5137,1
5.4781,1
5.4598,1
5.4426,1
5.3687,1
5.2969,1
5.2467,1
5.1982,1
5.1593,1
5.1719,1
5.1965,1
5.2175,1
5.2813,1
5.3223,1
5.4059,1
5.4858,1
5.5891,1
5.6498,1
5.7200,1
5.7913,1
5.9202,1
6.0032,1
6.0706,1
6.1149,1
6.2026,1
6.2749,1
6.3540,1
6.4049,1
6.4839,1
6.5155,1
6.5503,1
6.5705,1
6.6165,1
6.6557,1
6.6901,1
6.7066,1
6.7277,1
6.7550,1
6.8010,1
6.8515,1
6.9004,1
6.9375,1
6.9712,1
7.0063,1
7.0538,1
7.0810,1
7.0958,1
7.1108,1
7.1581,1
7.2025,1
7.2258,1
7.2487,1
7.3460,1
7.4201,1
7.4927,1
7.5584,1
7.5962,1
7.6108,1
7.6119,1
7.5946,1
7.5728,1
7.5695,1
7.5575,1
7.5549,1
7.5781,1
7.6094,1
7.6653,1
7.7113,1
7.7454,1
7.7504,1
7.7466,1
7.7440,1
7.7857,1
7.8084,1
7.8215,1
7.8369,1
7.8772,1
7.9380,1
8.0134,0
7.9208,0
7.2750,0
6.8415,0
6.4334,0
6.0544,0
5.5271,0
5.2038,0
4.8990,0
4.6278,0
4.2337,0
3.9755,0
3.7314,0
3.4987,0
3.1976,0
3.0222,0
2.8584,0
2.7136,0
2.4967,0
2.3575,0
2.2313,0
2.1196,0
1.9648,0
1.8645,0
1.7712,0
1.6810,0
1.5681,0
1.5013,0
1.4372,0
1.3767,0
1.2866,0
1.2319,0
1.1731,0
1.1113,0
1.0272,0
0.9796,0
0.9500,0
0.9019,0
0.8197,0
0.7749,0
0.7278,0
0.6788,0
0.6362,0
0.6099,0
0.5796,0
0.5495,0
0.5082,0
0.4888,0
0.4550,0
0.4328,0
0.4164,0
0.3923,0
0.3701,0
0.3451,0
0.3131,0
0.2870,0
0.2684,0
0.2481,0
0.2199,0
0.2043,0
0.1831,0
0.1788,0
0.1722,0
0.1533,0
0.1362,0
0.1163,0
0.0925,0
0.0787,0
0.0590,0
0.0419,0
0.0220,0
0.0093,0
0.0022,0
-0.0051,0
-0.0146,0
-0.0258,0
-0.0309,0
-0.0476,0
-0.0607,0
-0.0699,0
-0.0810,0
-0.0847,0
-0.0918,0
-0.1033,0
-0.1078,0
-0.1173,0
-0.1238,0
-0.1350,0
-0.1480,0
-0.1490,0
-0.1615,0
-0.1619,0
-0.1705,0
-0.1764,0
-0.1821,0
-0.1882,0
-0.2006,0
-0.2075,0
-0.2139,0
-0.2161,0
-0.2232,0
