Linear displacement (mm),Input Signal
20.3298,1
20.9171,1
21.4954,1
22.4296,1
23.0346,1
23.5506,1
24.1022,1
24.6627,1
25.1254,1
25.6503,1
26.2375,1
26.7180,1
27.2340,1
27.7055,1
28.2927,1
28.9867,1
29.4939,1
30.2056,1
30.9085,1
31.4779,1
31.9761,1
32.5545,1
33.0883,1
33.5954,1
34.1381,1
34.7431,1
35.3926,1
35.8909,1
36.4158,1
36.9051,1
37.4923,1
38.1151,1
38.9337,1
39.8145,1
40.4907,1
40.9355,1
41.3092,1
41.9943,1
42.5103,1
42.8929,1
43.3822,1
43.7915,1
44.0940,1
44.1829,1
44.2096,1
44.2452,1
44.2541,1
44.2630,1
44.2719,1
44.2808,1
44.2897,1
44.2986,1
44.2986,1
44.3075,1
44.3164,1
44.3253,1
44.3253,1
44.3342,1
44.3342,1
44.3342,1
44.3431,1
44.3431,1
44.3431,1
44.3520,1
44.3520,1
44.3520,1
44.3520,1
44.3520,1
44.3609,1
44.3609,1
44.3609,1
44.3609,1
44.3609,1
44.3609,1
44.3609,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3787,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3698,1
44.3609,1
44.3609,1
44.3609,1
44.3609,1
44.3609,1
44.3609,0
44.3431,0
44.3253,0
44.3164,0
44.3075,0
44.2986,0
44.2986,0
44.2897,0
44.2897,0
44.2897,0
44.2897,0
44.2897,0
44.2808,0
44.2719,0
43.7470,0
43.1420,0
42.2879,0
41.5138,0
40.7665,0
40.0280,0
39.1383,0
38.2575,0
36.8873,0
35.6862,0
34.4673,0
33.4797,0
32.4121,0
31.3889,0
30.5170,0
29.6095,0
28.6753,0
27.8835,0
27.1450,0
26.3532,0
25.6325,0
24.8407,0
24.1467,0
23.4527,0
22.7232,0
22.0826,0
21.4509,0
20.8637,0
20.2498,0
19.7515,0
19.1732,0
18.6661,0
18.0077,0
17.4294,0
16.9312,0
16.5308,0
15.9258,0
15.2051,0
14.6090,0
14.1019,0
13.6303,0
13.0431,0
12.5093,0
11.8331,0
11.3527,0
10.8989,0
10.4452,0
10.0982,0
9.6800,0
9.5555,0
9.5110,0
9.4932,0
9.4843,0
9.4754,0
9.4665,0
9.4665,0
9.4576,0
9.4576,0
9.4576,0
9.4487,0
9.4487,0
9.4487,0
9.4487,0
9.4398,0
9.4398,0
9.4398,0
9.4398,0
9.4398,0
9.4398,0
9.4309,0
9.4309,0
9.4309,0
9.4309,0
9.4309,0
9.4309,0
9.4309,0
9.4309,0
9.4309,0
9.4220,0
9.4220,0
9.4220,0
9.4220,0
9.4220,0
9.4220,0
9.4220,0
9.4220,0
9.4220,0
9.4487,0
7.9807,0
1.4947,0
1.4858,0
1.4680,0
1.4502,0
1.4502,0
1.4413,0
1.4413,0
1.4413,0
1.4324,0
1.4324,0
1.4324,0
1.4235,0
1.4235,0
1.4235,0
1.4146,0
1.4146,0
1.4057,0
1.3879,0
1.3702,0
1.3702,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
