Linear displacement (mm),Input Signal
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.5838,1
6.6194,1
7.2600,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3579,1
7.3668,1
7.4291,1
7.8027,1
8.6480,1
8.8882,1
8.8882,1
8.8882,1
8.9950,1
9.5555,1
9.8313,1
10.3562,1
10.3651,1
10.3651,1
10.3651,1
10.3651,1
10.3651,1
10.3651,1
10.4185,1
10.4630,1
10.8722,1
11.1836,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.3260,1
11.4417,1
11.9577,1
12.4470,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4915,1
12.4381,1
12.4203,1
12.3936,1
12.3670,1
12.3847,1
11.8064,1
12.2691,1
12.2691,1
12.2691,1
13.2656,1
13.5147,1
13.5147,1
13.5147,1
13.5147,1
13.7460,1
14.2087,1
14.2798,1
14.2798,1
14.2798,1
14.2798,1
14.2798,1
15.4276,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,1
15.4631,0
15.4542,0
15.4364,0
15.4276,0
15.4187,0
15.4187,0
15.4098,0
15.4098,0
15.3920,0
15.3564,0
15.3030,0
11.0146,0
7.2689,0
6.9575,0
6.2636,0
5.7386,0
5.1514,0
4.9023,0
4.2973,0
3.9770,0
3.6567,0
3.1496,0
2.8293,0
2.5446,0
2.2866,0
2.0107,0
1.8328,0
1.7705,0
1.7438,0
1.7349,0
1.3968,0
1.0765,0
0.7029,0
0.6228,0
0.5961,0
0.5338,0
-0.0445,0
-0.1513,0
-0.1779,0
-0.2135,0
-0.2224,0
-0.2313,0
-0.2313,0
-0.2402,0
-0.2402,0
-0.2491,0
-0.2491,0
-0.6673,0
-0.9431,0
-0.9965,0
-1.0054,0
-1.0143,0
-1.0143,0
-1.0232,0
-1.0321,0
-1.0943,0
-1.5570,0
-1.7349,0
-1.7438,0
-1.7527,0
-1.7527,0
-1.7616,0
-1.7705,0
-1.8150,0
-2.6068,0
-3.8169,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
-3.8080,0
