Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
-0.0089,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0267,0
-0.0178,0
-0.0267,0
-0.0178,0
0.0000,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
-0.0178,0
0.0000,1
0.7918,1
2.8649,1
4.6532,1
6.2991,1
7.8828,1
9.3419,1
10.7032,1
12.1089,1
13.3189,1
14.4578,1
15.6144,1
16.5842,1
17.3137,1
17.8920,1
18.6216,1
19.1465,1
19.6715,1
20.1163,1
20.4811,1
21.0505,1
21.3174,1
21.9936,1
22.3406,1
24.1734,1
27.2251,1
29.1736,1
29.5917,1
30.0366,1
30.5348,1
31.2466,1
32.0473,1
33.0794,1
34.6720,1
36.1578,1
37.5546,1
38.8803,1
40.3216,1
41.6562,1
42.9196,1
44.2808,1
45.4552,1
46.2916,1
47.1457,1
48.0443,1
48.8094,1
49.8415,1
50.6956,1
51.4786,1
52.2170,1
52.9644,1
53.8897,1
54.6281,1
55.5445,1
56.4520,1
57.2617,1
57.9112,1
58.4895,1
59.1923,1
60.2066,1
61.3276,1
62.4932,1
63.4362,1
64.3260,1
65.1445,1
66.1410,1
66.8171,1
67.5912,1
68.3474,1
68.9880,1
69.9311,1
70.6607,1
71.2746,1
72.0130,1
72.5113,1
72.8227,1
73.1341,1
73.2942,1
73.3565,1
73.3832,1
73.3921,1
73.4010,1
73.4099,1
73.4188,1
73.4277,1
73.4366,1
73.4366,1
73.4366,1
73.4366,1
73.4455,1
73.4455,1
73.4455,1
73.4455,1
73.4544,1
73.4544,1
73.4544,1
73.4544,1
73.4544,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4633,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4722,1
73.4811,1
73.4811,1
73.4811,0
73.4811,0
73.4722,0
73.4722,0
73.4633,0
73.4544,0
73.4455,0
73.4188,0
73.4010,0
72.5113,0
70.9098,0
70.8831,0
70.3760,0
69.0147,0
67.0663,0
65.0644,0
63.1693,0
61.2920,0
59.2902,0
57.7599,0
56.0784,0
53.6850,0
51.1761,0
48.8005,0
46.8432,0
45.0460,0
43.5601,0
41.9320,0
41.1490,0
40.6864,0
40.1882,0
39.6098,0
39.3874,0
38.0617,0
37.8037,0
37.7859,0
37.7770,0
37.7504,0
37.7059,0
37.6970,0
37.6970,0
37.6881,0
37.6881,0
37.6881,0
37.6881,0
37.6792,0
37.6792,0
35.6862,0
19.0754,0
18.0522,0
17.8565,0
17.1180,0
16.4329,0
15.7834,0
15.1962,0
14.6980,0
14.1108,0
13.6837,0
13.3011,0
12.9186,0
12.6161,0
12.2335,0
11.9399,0
11.6819,0
11.3616,0
11.2281,0
11.1747,0
11.1569,0
11.1303,0
11.1125,0
11.1036,0
11.1036,0
11.0947,0
11.0947,0
11.0858,0
11.0858,0
11.0858,0
11.0858,0
11.0591,0
11.0591,0
11.0324,0
7.8650,0
7.8650,0
7.8561,0
7.8561,0
7.8561,0
7.8561,0
7.8561,0
4.2261,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0802,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
5.0713,0
