Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0178,1
0.6940,1
2.5891,1
4.2439,1
5.7119,1
7.1977,1
8.4255,1
9.5377,1
10.6231,1
11.6018,1
12.7228,1
13.6570,1
14.7247,1
15.8457,1
16.9223,1
17.8476,1
18.8974,1
19.9918,1
20.9526,1
21.2996,1
21.5487,1
21.8868,1
22.1093,1
22.2961,1
22.8833,1
23.3282,1
24.1022,1
25.3923,1
27.2429,1
28.8977,1
30.0811,1
31.1131,1
31.8160,1
32.7324,1
33.7822,1
34.9922,1
36.4247,1
38.0262,1
39.7255,1
41.2380,1
42.3946,1
43.5424,1
44.4765,1
45.3929,1
46.1403,1
46.9944,1
47.8752,1
48.5603,1
49.6013,1
50.4821,1
51.3629,1
52.2971,1
53.3914,1
54.2456,1
55.3132,1
56.4075,1
57.8222,1
59.1301,1
60.5002,1
61.6835,1
62.6355,1
63.4985,1
64.3260,1
65.1801,1
65.9630,1
66.6570,1
67.4933,1
68.2585,1
69.0325,1
69.8777,1
70.6518,1
71.2657,1
71.6483,1
71.9864,1
72.2444,1
72.4579,1
72.6714,1
72.7693,1
72.8138,1
72.8405,1
72.8583,1
72.8761,1
72.8850,1
72.8850,1
72.8938,1
72.8938,1
72.8938,1
72.9028,1
72.9028,1
72.9028,1
72.9028,1
72.9028,1
72.9116,1
72.9116,1
72.9116,1
72.9116,1
72.9205,1
72.9205,1
72.9205,1
72.9205,1
72.9205,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,1
72.9294,0
72.9294,0
72.9294,0
72.9205,0
72.9028,0
72.8938,0
72.8316,0
71.5682,0
71.4525,0
71.3814,0
70.8742,0
69.3706,0
67.7424,0
65.8029,0
63.7387,0
61.9949,0
60.4112,0
58.6140,0
56.4965,0
54.2811,0
52.1725,0
49.7792,0
48.2311,0
47.1190,0
45.3663,0
42.8573,0
42.2612,0
41.3270,0
40.6864,0
40.2415,0
40.1704,0
40.1259,0
40.1081,0
40.1081,0
40.0992,0
40.0992,0
40.0636,0
39.2184,0
37.4834,0
29.0045,0
23.7819,0
22.9011,0
21.8779,0
20.7124,0
19.6626,0
18.7640,0
17.8565,0
17.0913,0
16.4863,0
15.7745,0
15.0806,0
14.5289,0
13.9862,0
13.3990,0
12.9364,0
12.4737,0
12.1178,0
11.7175,0
11.4328,0
11.1214,0
10.8722,0
10.7477,0
10.6676,0
10.6409,0
10.5964,0
10.4096,0
9.2352,0
9.1462,0
9.0750,0
9.0483,0
9.0394,0
9.0305,0
9.0128,0
9.0039,0
7.9095,0
6.0589,0
6.0589,0
6.0500,0
6.0500,0
6.0500,0
6.0500,0
6.0500,0
5.9433,0
5.9077,0
6.2191,0
3.5410,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
3.5944,0
