Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.0000,1
0.9164,1
1.7082,1
1.8951,1
1.9040,1
2.1086,1
2.6691,1
3.2474,1
4.6087,1
4.6977,1
4.9290,1
5.6585,1
6.1301,1
6.8063,1
7.5091,1
7.9807,1
8.7014,1
9.3241,1
9.8224,1
10.4185,1
11.2281,1
11.7620,1
12.1089,1
12.6161,1
13.1054,1
13.2834,1
13.3367,1
13.3634,1
13.4168,1
14.8137,1
16.0326,1
16.3617,1
16.8244,1
16.9756,1
17.0201,1
17.0379,1
17.1447,1
18.7640,1
19.3334,1
19.7515,1
19.8583,1
19.8850,1
20.0184,1
21.2374,1
21.2907,1
21.3530,1
21.3619,1
21.3797,1
21.4242,1
22.6342,1
22.7232,1
22.7499,1
22.7588,1
22.7677,1
22.7677,1
22.7765,1
22.8566,1
23.4082,1
24.3602,1
24.9652,1
25.3745,1
25.5080,1
25.5524,1
25.6859,1
26.5756,1
26.6379,1
26.6468,1
26.6468,1
26.6557,1
26.7091,1
27.4208,1
27.4297,1
27.4475,1
27.4742,1
27.4831,1
27.4920,1
27.4920,1
27.4920,1
27.4920,1
27.5098,1
27.5098,1
27.5098,1
27.5454,1
28.5686,1
29.2447,1
29.2892,1
29.2981,1
29.3070,1
29.3159,1
29.3248,1
29.3337,1
29.3604,1
29.4227,1
29.4138,1
30.7216,1
30.9530,1
30.9530,1
30.9530,1
30.9530,1
30.9530,1
30.9530,1
30.9530,1
30.9530,1
30.9619,1
31.5224,1
31.5224,1
31.5224,1
31.5224,1
31.5224,1
31.5402,1
31.5491,1
31.5580,1
31.5580,1
31.5580,1
31.5580,1
32.2875,1
32.7502,1
32.7502,1
32.7502,1
32.7591,1
32.7680,1
32.7769,1
32.8125,1
32.8303,1
32.8481,1
32.8481,1
32.8570,1
32.8747,1
32.9192,1
33.4353,1
34.9656,1
36.5848,1
36.6471,1
36.6827,1
36.6916,1
36.7005,1
36.7005,1
36.7005,1
36.7183,1
37.6080,1
38.0884,0
38.0884,0
38.0884,0
38.0884,0
38.0884,0
38.0884,0
38.0884,0
38.0795,0
38.0528,0
38.0440,0
38.0351,0
38.0262,0
38.0262,0
38.0262,0
38.0262,0
38.0173,0
36.8606,0
26.6290,0
23.5239,0
22.3495,0
21.1573,0
20.1964,0
19.2711,0
18.5326,0
17.7141,0
16.9401,0
16.2283,0
15.3564,0
14.5734,0
13.7282,0
12.9453,0
12.2869,0
11.5751,0
10.8722,0
10.2405,0
9.6000,0
9.0483,0
8.6213,0
8.2209,0
7.7939,0
7.6248,0
7.5536,0
7.5269,0
7.5002,0
6.8152,0
5.9077,0
5.4272,0
5.2137,0
5.1870,0
5.1692,0
5.1692,0
5.1336,0
5.0891,0
5.0891,0
4.6087,0
4.4041,0
4.3863,0
4.3774,0
4.3685,0
4.3685,0
4.3596,0
4.3151,0
3.7635,0
3.7546,0
3.7546,0
3.7546,0
3.7546,0
3.6656,0
3.2474,0
3.1941,0
2.6068,0
2.5446,0
2.5446,0
2.5446,0
2.5446,0
2.5001,0
2.2065,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
1.3613,0
