Linear displacement (mm),Input Signal
-2.5001,0
-2.5001,0
-2.5001,0
-2.5001,0
-2.5090,0
-2.5090,0
-2.5179,0
-2.5179,0
-2.5179,0
-2.5268,0
-2.5268,0
-2.5268,0
-2.5268,0
-2.5357,0
-2.5357,0
-2.5357,0
-2.5357,0
-2.5357,0
-2.5446,0
-2.5446,0
-2.5446,0
-2.5446,0
-2.5446,0
-2.5446,0
-2.5446,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5535,0
-2.5624,0
-2.5624,0
-2.5624,0
-2.5624,0
-2.5624,0
-2.5624,0
-2.5624,0
-2.5624,0
-2.5624,1
-2.3666,1
-1.5659,1
-0.8630,1
-0.3470,1
-0.3114,1
-0.2847,1
-0.2669,1
-0.2491,1
4.6265,1
4.1549,1
4.2172,1
5.6763,1
6.5216,1
7.3401,1
8.1052,1
8.8526,1
9.5822,1
10.1160,1
10.9345,1
11.6997,1
12.5360,1
13.3367,1
14.1464,1
14.9738,1
15.8546,1
16.8066,1
17.5806,1
18.3102,1
19.0398,1
19.7960,1
21.1395,1
22.0559,1
23.2036,1
24.0221,1
24.8051,1
25.5080,1
26.1041,1
26.6557,1
27.3497,1
27.9724,1
28.5508,1
29.0846,1
29.5116,1
29.8230,1
30.0099,1
30.2857,1
30.3302,1
30.3569,1
30.3747,1
30.3836,1
30.3925,1
30.3925,1
30.3925,1
30.3836,1
30.3658,1
30.3391,1
30.3302,1
30.3302,1
26.1574,1
27.5899,1
27.5632,1
27.5454,1
27.5276,1
27.5098,1
27.5009,1
27.4831,1
27.4386,1
26.2464,1
21.5221,1
21.4331,1
20.7213,1
19.9384,1
19.2444,1
18.6394,1
18.0522,0
17.4650,0
17.0557,0
16.3884,0
15.8813,0
15.3475,0
14.8759,0
14.4044,0
13.9595,0
13.4880,0
13.0520,0
12.6250,0
12.3225,0
11.9488,0
11.6018,0
11.2993,0
10.9612,0
10.6053,0
10.3740,0
10.0448,0
9.7512,0
9.5110,0
7.5180,0
4.5731,0
6.9041,0
7.3045,0
7.2956,0
7.2778,0
7.2600,0
7.2511,0
3.2385,0
2.7314,0
5.7208,0
5.7208,0
5.7119,0
5.7030,0
5.6941,0
5.6852,0
5.6674,0
5.6674,0
5.6585,0
-0.5694,0
4.5375,0
4.5998,0
4.5998,0
4.5909,0
4.5820,0
4.5731,0
4.5642,0
4.5642,0
4.5642,0
4.5553,0
4.5553,0
4.5553,0
4.5553,0
4.5464,0
