Linear displacement (mm),Input Signal
-0.0267,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0356,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,0
-0.0445,1
0.0178,1
0.0979,1
0.8363,1
1.5659,1
2.3132,1
3.0606,1
3.7991,1
4.4752,1
5.1603,1
5.7564,1
6.3080,1
6.8952,1
7.5536,1
8.1230,1
8.6658,1
9.1284,1
9.7067,1
10.0804,1
10.5164,1
11.0947,1
11.7708,1
12.9453,1
14.3510,1
14.4667,1
15.1695,1
15.9703,1
16.9490,1
17.7942,1
18.8796,1
19.6626,1
20.3743,1
21.1573,1
21.8424,1
22.4474,1
23.1057,1
23.7107,1
24.2713,1
24.8051,1
25.1699,1
25.4457,1
25.6147,1
25.6948,1
25.7393,1
25.7660,1
25.7749,1
25.7838,1
25.8016,1
25.8016,1
25.8194,1
25.8283,1
25.8283,1
25.8194,1
25.8016,1
25.7749,1
25.7571,1
25.7482,1
25.7393,1
25.7393,1
25.7393,1
25.6948,1
23.3638,1
22.2160,1
21.3708,1
20.5701,1
19.7337,1
18.7995,1
17.9276,1
17.0201,1
16.2283,1
15.4187,1
14.6980,1
14.1286,1
13.5681,1
13.0075,1
12.4292,0
11.8865,0
11.2548,0
10.7032,0
10.1694,0
9.6800,0
9.2263,0
8.8170,0
8.4344,0
8.0163,0
7.5892,0
7.1444,0
6.6995,0
6.2902,0
5.9611,0
5.6497,0
5.3294,0
5.1069,0
4.7066,0
4.5731,0
4.4663,0
3.9147,0
3.7724,0
3.6745,0
3.5677,0
3.0962,0
3.0161,0
2.9716,0
2.9271,0
2.8916,0
2.8738,0
1.4413,0
0.7296,0
-0.0445,0
1.2990,0
1.4769,0
-2.9983,0
0.7740,0
0.6406,0
0.6406,0
0.6317,0
0.6139,0
0.5961,0
0.5961,0
0.5961,0
0.5872,0
0.5872,0
0.5783,0
0.5783,0
0.5694,0
0.5694,0
0.5605,0
0.5605,0
0.5516,0
0.5516,0
0.5427,0
