Force (g),Input Signal
-0.0151,0
-0.0099,0
-0.0110,0
-0.0139,0
-0.0190,0
-0.0125,0
-0.0130,0
-0.0140,0
-0.0086,0
-0.0082,0
-0.0081,0
-0.0069,0
-0.0118,0
-0.0135,0
-0.0113,0
-0.0099,0
-0.0104,0
-0.0060,0
-0.0092,0
-0.0011,0
-0.0040,0
-0.0028,0
0.0002,0
0.0005,0
0.0001,0
0.0006,0
-0.0038,0
-0.0009,0
-0.0010,0
0.0043,0
0.0086,0
0.0298,0
0.1057,0
0.1317,0
0.1262,0
0.1331,0
0.1329,0
0.1354,0
0.1331,0
0.1344,0
0.1281,0
0.1246,0
0.1249,0
0.1225,0
0.1273,0
0.1823,0
0.1076,0
0.1152,0
0.1175,0
0.1176,0
0.1183,0
0.1196,0
0.1222,0
0.1224,0
0.1166,0
0.1153,0
0.1146,0
0.1122,0
0.1103,0
0.1142,0
0.1105,0
0.1146,0
0.1124,0
0.1134,0
0.1119,0
0.1128,0
0.1140,0
0.1166,0
0.1186,0
0.1184,0
0.1216,0
0.1168,0
0.1195,0
0.1158,0
0.1165,0
0.1149,0
0.1180,0
0.1219,0
0.1271,0
0.1260,0
0.1216,0
0.1262,0
0.1233,0
0.1195,0
0.1201,0
0.1194,0
0.1128,0
0.1124,0
0.1110,0
0.1044,0
0.1041,0
0.1046,0
0.0998,0
0.0995,0
0.0972,0
0.0988,0
0.0949,0
0.1015,0
0.0995,0
0.0904,0
0.0924,0
0.0949,0
0.0935,0
0.0869,0
0.0915,0
0.0928,0
0.0876,0
0.0872,0
0.0905,0
0.0915,0
0.0911,0
0.0923,0
0.0893,0
0.0928,0
0.0881,0
0.0892,0
0.0916,0
0.0869,0
0.0814,0
0.0862,1
0.3838,1
0.8435,1
1.4656,1
1.8722,1
2.2612,1
2.6651,1
3.3432,1
3.8679,1
4.4749,1
5.1629,1
6.2235,1
6.9658,1
7.6731,1
8.2769,1
9.1560,1
9.7809,1
10.4453,1
11.0910,1
12.0410,1
12.6550,1
13.2066,1
13.7143,1
14.4914,1
15.0481,1
15.5865,1
16.1323,1
16.9038,1
17.3911,1
17.8820,1
18.4296,1
19.1049,1
19.5538,1
20.0221,1
20.5055,1
21.2636,1
21.7275,1
22.1713,1
22.6240,1
23.2416,1
23.6608,1
24.0746,1
24.4899,1
24.9490,1
25.1149,1
25.3517,1
25.6017,1
26.0143,1
26.2306,1
26.4387,1
26.6442,1
26.9639,1
27.1760,1
27.3893,1
27.6334,1
28.0540,1
28.2982,1
28.4712,1
28.6087,1
28.6373,1
28.6182,1
28.6013,1
28.6613,1
28.8009,1
28.9021,1
29.0119,1
29.1625,1
29.4614,1
29.5651,1
29.6400,1
29.7110,1
29.7579,1
29.7805,1
29.7986,1
29.8421,1
29.9026,1
29.9590,1
30.0211,1
30.1589,1
30.4579,1
30.7458,1
31.0235,1
31.1774,1
31.3588,1
31.5193,1
31.5975,1
31.7036,1
31.9094,1
32.0229,1
32.1903,1
32.2771,1
32.2828,1
32.2303,1
32.1454,1
32.0751,1
32.0408,1
32.1575,1
32.2534,1
32.3443,1
32.4884,1
32.6425,1
32.8621,1
33.0681,1
33.2001,1
33.2170,1
33.2306,1
33.3018,1
33.3967,1
33.4805,1
33.5397,1
33.4616,1
32.9014,1
32.5103,1
32.1546,1
31.7910,1
31.4068,1
31.1910,1
31.0520,1
30.8235,1
30.4607,1
30.3258,1
30.2032,1
30.0240,1
29.7486,1
29.3272,1
29.0558,1
28.7368,1
28.4243,1
27.9731,1
27.5939,1
27.2273,1
26.9272,1
26.5377,1
26.2946,1
26.0234,1
25.7253,1
25.3580,1
25.1916,1
25.0592,1
24.8721,1
24.5672,1
24.4344,1
24.3871,1
24.3957,1
24.5698,1
24.7783,1
24.9925,1
25.1925,1
25.4154,1
25.4010,0
24.6796,0
22.9122,0
20.2952,0
18.6320,0
16.9408,0
15.5879,0
13.8457,0
12.7164,0
11.6443,0
10.7123,0
9.4122,0
8.5181,0
7.5370,0
6.5359,0
5.2208,0
4.5128,0
3.9010,0
3.3430,0
2.7058,0
2.3668,0
2.0545,0
1.7594,0
1.3787,0
1.1568,0
0.9546,0
0.7849,0
0.5393,0
0.3981,0
0.2650,0
0.1449,0
-0.0131,0
-0.1051,0
-0.1817,0
-0.2434,0
-0.3474,0
-0.4130,0
-0.4620,0
-0.5160,0
-0.5944,0
-0.6257,0
-0.6519,0
-0.6636,0
-0.6660,0
-0.6681,0
-0.6722,0
-0.6769,0
-0.6727,0
-0.6740,0
-0.6712,0
-0.6650,0
-0.6741,0
-0.6666,0
-0.6693,0
-0.6672,0
-0.6690,0
-0.6657,0
-0.6643,0
-0.6666,0
-0.6632,0
-0.6619,0
-0.6657,0
-0.6557,0
-0.6618,0
-0.6613,0
-0.6594,0
-0.6570,0
-0.6565,0
-0.6514,0
-0.6578,0
-0.6551,0
-0.6552,0
-0.6549,0
-0.6461,0
-0.6462,0
-0.6455,0
-0.6431,0
-0.6449,0
-0.6408,0
-0.6437,0
-0.6411,0
-0.6393,0
-0.6354,0
-0.6384,0
-0.6381,0
-0.6359,0
-0.6372,0
-0.6375,0
-0.6397,0
-0.6368,0
-0.6406,0
-0.6402,0
-0.6401,0
-0.6416,0
-0.6449,0
-0.6407,0
-0.6440,0
-0.6412,0
-0.6448,0
-0.6408,0
-0.6441,0
-0.6441,0
-0.6460,0
-0.6400,0
-0.6431,0
-0.6452,0
-0.6358,0
-0.6372,0
-0.6396,0
-0.6410,0
