Force (g),Input Signal
0.0134,0
0.0119,0
0.0145,0
0.0119,0
0.0181,0
0.0166,0
0.0151,0
0.0195,0
0.0182,0
0.0149,0
0.0190,0
0.0265,0
0.0201,0
0.0174,0
0.0253,0
0.0258,0
0.0238,0
0.0251,0
0.0291,0
0.0275,0
0.0332,0
0.0351,0
0.0286,0
0.0355,0
0.0377,0
0.0374,0
0.0322,0
0.0354,0
0.0441,0
0.0386,0
0.0419,0
0.0372,0
0.0368,0
0.0403,0
0.0378,0
0.0401,0
0.0404,0
0.0469,0
0.0418,0
0.0401,0
0.0440,0
0.0458,0
0.0434,0
0.0469,0
0.0524,0
0.0435,0
0.0460,0
0.0442,0
0.0433,0
0.0484,0
0.0460,0
0.0483,0
0.0476,0
0.0576,0
0.0525,0
0.0539,0
0.0508,0
0.0549,0
0.0505,0
0.0569,0
0.0609,0
0.0580,0
0.0531,0
0.0587,0
0.0593,0
0.0543,0
0.0572,0
0.0536,0
0.0566,0
0.0601,0
0.0577,0
0.0602,0
0.0596,0
0.0641,0
0.0645,0
0.0665,0
0.0645,0
0.0643,0
0.0615,0
0.0680,0
0.0661,0
0.0663,0
0.0685,0
0.0681,0
0.0675,0
0.0673,0
0.0658,0
0.0690,0
0.0719,0
0.0749,0
0.0746,0
0.0726,0
0.0720,0
0.0784,0
0.0695,0
0.0757,0
0.0785,0
0.0760,0
0.0732,0
0.0778,0
0.0783,0
0.0757,0
0.0802,0
0.0798,0
0.0786,0
0.0784,0
0.0797,0
0.0764,0
0.0772,0
0.0816,0
0.0786,0
0.0806,0
0.0799,0
0.0756,0
0.0810,0
0.0780,0
0.0806,0
0.0817,0
0.0823,0
0.0810,1
0.2851,1
0.8046,1
1.1074,1
1.3810,1
1.6309,1
1.8725,1
2.2810,1
2.4943,1
2.7306,1
2.9529,1
3.3122,1
3.4926,1
3.6612,1
3.8762,1
4.2195,1
4.3777,1
4.5129,1
4.5920,1
4.7604,1
4.9207,1
5.0660,1
5.2040,1
5.4907,1
5.6156,1
5.6672,1
5.6893,1
5.6934,1
5.7521,1
5.7884,1
5.7799,1
5.7802,1
5.8180,1
5.8667,1
5.9509,1
5.9927,1
6.0666,1
6.1250,1
6.1071,1
6.1009,1
6.0904,1
6.0504,1
6.0969,1
6.2554,1
6.3260,1
6.3678,1
6.3016,1
6.1331,1
5.9708,1
5.9141,1
5.8388,1
5.9053,1
5.8907,1
5.8863,1
5.8504,1
5.8387,1
5.8260,1
5.8157,1
5.9778,1
6.3248,1
6.4208,1
6.1969,1
5.9060,1
5.7635,1
5.7280,1
5.7322,1
5.7846,1
5.8240,1
5.7669,1
5.7019,1
5.7415,1
5.6763,1
5.7513,1
5.8954,1
5.9090,1
5.9987,1
6.0621,1
6.1090,1
6.1252,1
6.1485,1
6.1804,1
6.1388,1
6.0516,1
5.9869,1
5.9512,1
6.0865,1
6.2650,1
6.3640,1
6.4570,1
6.4223,1
6.3781,1
6.5847,1
6.7457,1
6.8043,1
6.8345,1
6.9833,1
7.0378,1
7.0407,1
7.0449,1
7.0162,1
6.9028,1
6.7352,1
6.4500,1
6.2014,1
6.1617,1
6.2933,1
6.3675,1
5.9034,1
5.7692,1
5.6913,1
5.6328,1
5.5923,1
5.5509,1
5.5381,1
5.5372,1
5.6810,1
5.8314,1
5.9314,1
5.9992,1
5.8942,1
5.7341,1
5.6750,1
5.5784,1
5.4954,1
5.5762,1
5.6914,1
5.7728,1
5.5112,1
5.6560,1
5.8388,1
5.8176,1
5.8587,1
5.8643,1
5.8809,1
5.9337,1
6.1568,1
6.3445,1
6.3428,1
6.2760,1
6.4206,1
6.3865,1
6.2438,1
6.2378,1
6.4910,1
6.5681,1
6.6350,1
6.6452,1
6.6224,1
6.6457,1
6.6393,0
6.3060,0
4.9384,0
4.1888,0
3.6026,0
3.1115,0
2.4927,0
2.1792,0
1.8940,0
1.6398,0
1.3199,0
1.1722,0
1.0455,0
0.9252,0
0.7582,0
0.6707,0
0.5949,0
0.5360,0
0.4515,0
0.3814,0
0.3150,0
0.2542,0
0.1762,0
0.1228,0
0.0887,0
0.0604,0
0.0021,0
-0.0215,0
-0.0436,0
-0.0761,0
-0.1090,0
-0.1279,0
-0.1527,0
-0.1696,0
-0.1985,0
-0.2107,0
-0.2272,0
-0.2335,0
-0.2433,0
-0.2449,0
-0.2531,0
-0.2561,0
-0.2638,0
-0.2650,0
-0.2687,0
-0.2734,0
-0.2751,0
-0.2831,0
-0.2858,0
-0.2922,0
-0.2956,0
-0.2913,0
-0.2904,0
-0.2940,0
-0.2938,0
-0.2944,0
-0.2971,0
-0.2934,0
-0.2951,0
-0.2928,0
-0.2924,0
-0.2896,0
-0.2930,0
-0.2906,0
-0.2944,0
-0.2875,0
-0.2909,0
-0.2828,0
-0.2855,0
-0.2837,0
-0.2816,0
-0.2850,0
-0.2840,0
-0.2843,0
-0.2820,0
-0.2794,0
-0.2790,0
-0.2813,0
-0.2796,0
-0.2769,0
-0.2786,0
-0.2757,0
-0.2721,0
-0.2737,0
-0.2728,0
-0.2669,0
-0.2725,0
-0.2693,0
-0.2707,0
-0.2714,0
-0.2716,0
-0.2654,0
-0.2640,0
-0.2622,0
-0.2621,0
-0.2680,0
-0.2643,0
-0.2648,0
-0.2597,0
-0.2571,0
-0.2580,0
-0.2600,0
-0.2625,0
-0.2558,0
-0.2516,0
-0.2569,0
-0.2525,0
-0.2516,0
