Force (g),Input Signal
0.0023,0
-0.0030,0
-0.0051,0
-0.0022,0
-0.0032,0
-0.0047,0
-0.0097,0
-0.0094,0
-0.0110,0
-0.0127,0
-0.0080,0
-0.0110,0
-0.0151,0
-0.0067,0
-0.0106,0
-0.0127,0
-0.0157,0
-0.0106,0
-0.0113,0
-0.0119,0
-0.0109,0
-0.0126,0
-0.0157,0
-0.0148,0
-0.0181,0
-0.0183,0
-0.0185,0
-0.0172,0
-0.0187,0
-0.0224,0
-0.0245,0
-0.0236,0
-0.0222,0
-0.0263,0
-0.0313,0
-0.0287,0
-0.0337,0
-0.0328,0
-0.0338,0
-0.0296,0
-0.0360,0
-0.0361,0
-0.0330,0
-0.0353,0
-0.0375,0
-0.0399,0
-0.0375,0
-0.0418,0
-0.0401,0
-0.0393,0
-0.0412,0
-0.0368,0
-0.0399,0
-0.0407,0
-0.0394,0
-0.0407,0
-0.0493,0
-0.0416,0
-0.0396,0
-0.0446,0
-0.0366,0
-0.0393,0
-0.0437,0
-0.0407,0
-0.0383,0
-0.0431,0
-0.0434,0
-0.0363,0
-0.0419,0
-0.0357,0
-0.0363,0
-0.0374,0
-0.0350,0
-0.0349,0
-0.0345,0
-0.0341,0
-0.0329,0
-0.0299,0
-0.0297,0
-0.0368,0
-0.0317,0
-0.0354,0
-0.0305,0
-0.0281,0
-0.0313,0
-0.0342,0
-0.0309,0
-0.0307,0
-0.0331,0
-0.0320,0
-0.0341,0
-0.0340,0
-0.0344,0
-0.0355,0
-0.0322,0
-0.0346,0
-0.0384,0
-0.0365,0
-0.0340,0
-0.0416,0
-0.0307,0
-0.0342,0
-0.0323,0
-0.0313,0
-0.0320,0
-0.0306,0
-0.0287,0
-0.0302,0
-0.0302,0
-0.0275,0
-0.0280,0
-0.0268,0
-0.0266,0
-0.0269,0
-0.0266,0
-0.0206,0
-0.0225,0
-0.0207,0
-0.0193,0
-0.0251,1
0.3248,1
0.9037,1
1.6890,1
2.1896,1
2.6218,1
3.1177,1
4.0357,1
4.7350,1
5.4793,1
6.2407,1
7.3563,1
8.0654,1
8.7422,1
9.3807,1
10.1540,1
10.6611,1
11.1547,1
11.5453,1
12.2141,1
12.6401,1
13.0494,1
13.4387,1
14.0288,1
14.4509,1
14.8877,1
15.3099,1
15.9943,1
16.4227,1
16.8378,1
17.2832,1
17.9030,1
18.2793,1
18.5948,1
18.8412,1
19.1354,1
19.2866,1
19.4213,1
19.5555,1
19.8064,1
19.9370,1
20.1134,1
20.3234,1
20.6790,1
20.9284,1
21.1331,1
21.3390,1
21.6394,1
21.7951,1
21.9934,1
22.2590,1
22.7341,1
23.0261,1
23.2548,1
23.4344,1
23.6218,1
23.7960,1
23.9984,1
24.1875,1
24.4734,1
24.7102,1
24.9808,1
25.2121,1
25.3386,1
25.4470,1
25.6270,1
25.7935,1
26.0251,1
26.2178,1
26.4280,1
26.6189,1
26.8249,1
26.9507,1
27.0137,1
26.9892,1
26.9683,1
27.0078,1
26.9957,1
27.0035,1
27.1316,1
27.3573,1
27.5995,1
27.8622,1
28.2526,1
28.4635,1
28.6761,1
28.8809,1
29.0279,1
29.1059,1
29.2074,1
29.3719,1
29.6769,1
29.8616,1
29.9717,1
30.0335,1
30.1514,1
30.2089,1
30.1672,1
30.0713,1
29.9434,1
29.8604,1
29.7937,1
29.8124,1
29.9976,1
30.2171,1
30.4532,1
30.7024,1
31.1084,1
31.3107,1
31.4498,1
31.5190,1
31.4283,1
31.3193,1
31.2267,1
31.1935,1
31.1859,1
31.1264,1
31.0825,1
31.0722,1
31.0619,1
