Force (g),Input Signal
-0.0034,0
-0.0032,0
-0.0036,0
-0.0041,0
-0.0040,0
-0.0060,0
-0.0031,0
0.0001,0
-0.0016,0
0.0037,0
-0.0057,0
-0.0050,0
0.0033,0
-0.0014,0
0.0001,0
0.0006,0
0.0020,0
0.0061,0
0.0021,0
0.0032,0
0.0090,0
0.0077,0
0.0072,0
0.0099,0
0.0124,0
0.0083,0
0.0125,0
0.0116,0
0.0138,0
0.0154,0
0.0225,0
0.0249,0
0.0248,0
0.0269,0
0.0292,0
0.0285,0
0.0262,0
0.0335,0
0.0302,0
0.0287,0
0.0293,0
0.0325,0
0.0319,0
0.0301,0
0.0316,0
0.0340,0
0.0342,0
0.0325,0
0.0328,0
0.0331,0
0.0303,0
0.0190,0
0.0183,0
0.0206,0
-0.0073,0
0.0285,0
-0.0332,0
-0.1002,0
-0.1004,0
-0.0793,0
-0.0383,0
-0.0179,0
-0.0230,0
-0.0223,0
-0.0446,0
-0.0301,0
0.0238,0
0.0395,0
0.0123,0
0.0289,0
0.0563,0
0.0296,0
0.0683,0
0.1413,0
0.1749,0
0.1530,0
0.0957,0
0.1638,0
0.1754,0
0.1593,0
0.1290,0
0.1321,0
0.1948,0
0.1415,0
0.2974,0
0.3857,0
0.4076,0
0.4163,0
0.4199,0
0.4253,0
0.4293,0
0.4301,0
0.4318,0
0.4281,0
0.4278,0
0.4293,0
0.4310,0
0.4316,0
0.4318,0
0.4285,0
0.4301,0
0.4254,0
0.4305,0
0.4264,0
0.4287,0
0.4211,0
0.4252,0
0.4251,0
0.4253,0
0.4228,0
0.4197,0
0.4193,0
0.4222,0
0.4132,0
0.4173,0
0.4151,0
0.4106,0
0.4112,0
0.4075,0
0.4237,1
0.8990,1
1.6845,1
2.8760,1
3.7398,1
4.7440,1
5.8841,1
7.7984,1
9.1863,1
10.5899,1
11.9807,1
13.8785,1
14.9587,1
15.9479,1
16.8706,1
18.2010,1
19.0239,1
19.7864,1
20.6373,1
21.8015,1
22.5569,1
23.3050,1
24.0994,1
25.4129,1
26.0651,1
26.9822,1
27.7327,1
28.8524,1
29.7263,1
30.3983,1
31.0419,1
31.7789,1
32.3481,1
32.8809,1
33.4111,1
34.1272,1
34.6200,1
34.9530,1
35.4407,1
36.1171,1
36.4475,1
36.8428,1
37.1870,1
37.5160,1
37.6390,1
37.6740,1
37.7923,1
38.2999,1
38.7577,1
39.2209,1
39.5063,1
39.8106,1
39.9708,1
40.1140,1
40.3715,1
40.7619,1
40.9654,1
41.2365,1
41.3616,1
41.4154,1
41.4531,1
41.5479,1
41.6004,1
41.6841,1
41.9018,1
42.0493,1
42.1315,1
42.3085,1
42.4577,1
42.4749,1
42.4115,1
42.4607,1
42.4812,1
42.5795,1
42.8470,1
43.0343,1
43.0700,1
43.1332,1
43.1428,1
43.1519,1
43.1716,1
43.1401,1
43.2625,1
43.4532,1
43.3737,1
43.2966,1
43.2649,1
43.2473,1
43.2176,1
43.0115,1
42.8393,1
42.6682,1
42.7263,1
42.7425,1
42.7744,1
42.9807,1
43.1730,1
43.4251,1
43.8068,1
44.3648,1
44.7225,1
45.0066,1
45.1462,1
44.8964,1
44.9607,1
45.0461,1
45.0092,1
44.6189,1
44.1617,1
43.6995,1
43.4980,1
43.4240,1
43.3858,1
43.4298,1
43.3679,1
43.4384,1
43.3481,1
43.2200,1
43.0988,1
42.7900,1
42.6608,1
42.4090,1
42.1245,1
42.2040,1
42.3279,1
42.3910,1
42.3926,1
42.5133,1
42.6466,1
42.7481,1
42.7656,1
42.7934,1
42.9088,1
43.0260,1
43.1593,1
43.2466,1
43.2566,1
43.2069,1
43.1426,1
43.1775,1
43.4407,1
43.7221,1
44.0574,1
44.3121,1
44.7230,1
44.6402,1
44.1664,1
43.8127,1
43.6619,1
43.5197,0
42.3396,0
39.3643,0
35.5957,0
33.5704,0
31.5181,0
29.8140,0
27.3330,0
25.7557,0
24.3185,0
22.8547,0
20.8752,0
19.6157,0
18.3127,0
17.0078,0
15.2813,0
14.2304,0
13.1843,0
12.0911,0
10.3556,0
9.2564,0
8.1821,0
7.2416,0
5.8220,0
4.8593,0
3.9924,0
3.2810,0
2.3949,0
1.8884,0
1.4092,0
1.0573,0
0.6289,0
0.3848,0
0.1925,0
0.0328,0
-0.1440,0
-0.2471,0
-0.3409,0
-0.4197,0
-0.5147,0
-0.5763,0
-0.6355,0
-0.6978,0
-0.7726,0
-0.8178,0
-0.8543,0
-0.8801,0
-0.9020,0
-0.9030,0
-0.9055,0
-0.9066,0
-0.8960,0
-0.9055,0
-0.9069,0
-0.9054,0
-0.9056,0
-0.9050,0
-0.9053,0
-0.9057,0
-0.9051,0
-0.9069,0
-0.9031,0
-0.9073,0
-0.9041,0
-0.9077,0
-0.9001,0
-0.8990,0
-0.9016,0
-0.9035,0
-0.9042,0
-0.9111,0
-0.9061,0
-0.9077,0
-0.9045,0
-0.9030,0
-0.9019,0
-0.9043,0
-0.9060,0
-0.9036,0
-0.9044,0
-0.9068,0
-0.9060,0
-0.9010,0
-0.9049,0
-0.9073,0
-0.9040,0
-0.9031,0
