Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,1
0.0089,1
0.0801,1
1.1121,1
2.1887,1
3.2296,1
4.3507,1
5.1069,1
5.7564,1
6.3614,1
6.9308,1
7.3045,1
7.8472,1
8.2031,1
8.3010,1
8.3277,1
8.3455,1
8.3544,1
8.3544,1
8.3633,1
8.3722,1
8.3811,1
8.3811,1
8.3900,1
8.3900,1
9.6000,1
17.8209,1
18.5860,1
19.4046,1
20.2142,1
21.0861,1
21.7890,1
22.6431,1
23.4883,1
24.2624,1
25.0008,1
25.6859,1
26.5578,1
27.3585,1
28.3283,1
29.4227,1
30.2323,1
31.0064,1
31.6292,1
32.3053,1
32.9726,1
33.5331,1
33.9958,1
34.5207,1
35.0545,1
35.5350,1
36.0243,1
36.5581,1
36.9229,1
37.3589,1
37.8037,1
38.1329,1
38.5956,1
39.0048,1
39.4141,1
39.6454,1
39.7700,1
39.8145,1
39.8412,1
39.8768,1
39.8857,1
39.8945,1
39.8945,1
39.9123,1
39.9390,1
39.9479,1
41.8252,1
43.8449,1
44.3787,1
44.8858,1
45.3040,1
45.7666,1
46.1492,1
46.6296,1
46.9588,1
47.3681,1
47.4838,1
47.5283,1
47.5549,1
47.5727,1
48.3557,1
49.4144,1
49.7970,1
50.1974,1
50.2952,1
50.3219,1
50.3397,1
50.3486,1
50.3575,1
50.3664,1
50.3753,1
50.3842,1
50.3931,1
50.4020,1
50.4020,1
50.4020,1
50.4109,1
50.4109,1
50.4109,1
50.4109,1
50.4198,1
50.4198,1
50.4198,1
50.4287,1
50.4287,1
50.4287,1
50.4287,1
50.4287,1
50.4376,1
50.4376,1
50.4376,1
50.4376,1
50.4376,1
50.4376,1
50.4465,1
50.4465,1
50.4465,1
50.4465,1
50.4465,1
50.4465,1
50.4465,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4554,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,1
50.4643,0
50.4643,0
50.4643,0
50.4554,0
50.4554,0
50.4554,0
50.4465,0
50.4465,0
50.4287,0
50.4287,0
50.3664,0
50.3842,0
50.3575,0
50.3575,0
50.3397,0
50.3575,0
50.3308,0
49.3966,0
49.4055,0
49.4055,0
49.3966,0
49.3877,0
49.3788,0
49.3610,0
49.3521,0
49.3433,0
49.3344,0
49.3344,0
49.3255,0
49.3255,0
49.3166,0
49.3166,0
49.3166,0
49.3077,0
49.3077,0
49.2454,0
48.5158,0
46.0335,0
44.3431,0
43.3822,0
42.3946,0
41.5227,0
40.5974,0
39.9924,0
38.7112,0
37.7504,0
36.8162,0
35.9709,0
35.2058,0
34.4228,0
33.7111,0
32.9459,0
32.1897,0
31.4334,0
30.7305,0
30.0366,0
29.3070,0
28.5330,0
27.7767,0
26.9226,0
26.1574,0
25.3211,0
24.5471,0
23.7819,0
23.0435,0
22.4029,0
21.7801,0
21.0772,0
20.4633,0
19.8850,0
19.3067,0
18.8529,0
18.3903,0
18.0344,0
17.5984,0
17.1447,0
16.7087,0
16.2817,0
15.9258,0
15.4720,0
15.1428,0
14.6891,0
14.4578,0
14.3777,0
14.3599,0
14.3421,0
14.3332,0
14.3243,0
14.3154,0
14.3154,0
14.3065,0
14.3065,0
14.2976,0
14.2976,0
14.2976,0
14.2976,0
14.2887,0
14.2175,0
10.0003,0
9.8847,0
9.7779,0
9.7334,0
9.7156,0
9.7067,0
9.6978,0
9.6978,0
9.6889,0
9.4131,0
7.9718,0
7.9184,0
7.9006,0
7.8917,0
7.8828,0
7.8828,0
7.8739,0
7.8739,0
7.8739,0
7.8650,0
7.8650,0
7.8205,0
7.8205,0
7.8027,0
7.8116,0
7.7939,0
6.7974,0
6.2191,0
6.1568,0
6.1390,0
6.1390,0
6.1301,0
6.1301,0
6.1301,0
6.1212,0
6.1212,0
6.1212,0
6.1123,0
6.1123,0
6.1034,0
6.0500,0
6.0411,0
6.0678,0
6.0678,0
6.0767,0
6.0322,0
6.0589,0
6.0589,0
6.0589,0
