Force (g),Input Signal
0.0143,0
0.0180,0
0.0169,0
0.0113,0
0.0136,0
0.0135,0
0.0250,0
0.0160,0
0.0141,0
0.0157,0
0.0151,0
0.0159,0
0.0165,0
0.0106,0
0.0160,0
0.0179,0
0.0201,0
0.0204,0
0.0174,0
0.0179,0
0.0219,0
0.0210,0
0.0240,0
0.0268,0
0.0246,0
0.0202,0
0.0244,0
0.0301,0
0.0257,0
0.0263,0
0.0243,0
0.0296,0
0.0269,0
0.0328,0
0.0319,0
0.0274,0
0.0330,0
0.0316,0
0.0316,0
0.0322,0
0.0334,0
0.0364,0
0.0358,0
0.0390,0
0.0381,0
0.0340,0
0.0341,0
0.0386,0
0.0381,0
0.0332,0
0.0340,0
0.0412,0
0.0394,0
0.0415,0
0.0381,0
0.0420,0
0.0397,0
0.0393,0
0.0419,0
0.0428,0
0.0445,0
0.0392,0
0.0451,0
0.0436,0
0.0434,0
0.0488,0
0.0460,0
0.0428,0
0.0439,0
0.0489,0
0.0516,0
0.0484,0
0.0436,0
0.0478,0
0.0476,0
0.0522,0
0.0545,0
0.0469,0
0.0518,0
0.0539,0
0.0535,0
0.0519,0
0.0565,0
0.0550,0
0.0521,0
0.0609,0
0.0587,0
0.0601,0
0.0621,0
0.0610,0
0.0604,0
0.0619,0
0.0621,0
0.0620,0
0.0678,0
0.0630,0
0.0580,0
0.0628,0
0.0622,0
0.0663,0
0.0651,0
0.0640,0
0.0607,0
0.0628,0
0.0637,0
0.0655,0
0.0679,0
0.0695,0
0.0602,0
0.0647,0
0.0687,0
0.0672,0
0.0682,0
0.0686,0
0.0692,0
0.0658,0
0.0677,0
0.0690,0
0.0734,0
0.0669,1
0.2331,1
0.6280,1
0.8860,1
1.1391,1
1.4008,1
1.8593,1
2.2628,1
2.6963,1
3.2119,1
4.0088,1
4.4658,1
4.8301,1
5.1105,1
5.6729,1
6.1608,1
6.4760,1
6.6891,1
7.2439,1
7.5140,1
7.7010,1
7.7734,1
7.7678,1
7.7570,1
7.9139,1
8.2773,1
8.4901,1
8.4320,1
8.2925,1
8.2552,1
8.1490,1
8.4049,1
8.4019,1
8.1731,1
8.3715,1
8.9182,1
9.3013,1
9.3236,1
9.0475,1
8.9981,1
8.9539,1
9.0362,1
9.3322,1
9.6001,1
9.8378,1
9.9787,1
10.2658,1
10.5652,1
10.7602,1
10.7405,1
10.3508,1
10.2169,1
10.0951,1
10.1719,1
10.5802,1
10.7991,1
10.6672,1
10.5707,1
10.4545,1
10.7196,1
10.9001,1
10.8604,1
10.8236,1
11.0365,1
11.1422,1
11.0166,1
10.6194,1
10.3778,1
10.3154,1
10.4727,1
10.5990,1
11.0812,1
10.9383,1
10.8099,1
11.0016,1
11.5068,1
11.6572,1
11.7583,1
11.4110,1
10.9795,1
10.6928,1
10.4109,1
10.4990,1
10.5618,1
10.7113,1
10.7246,1
10.7546,1
10.3575,1
10.5769,1
10.7960,1
10.8470,1
10.9051,1
11.1475,1
11.4835,1
11.7081,1
12.1444,1
12.1950,1
11.8966,1
11.5374,1
11.3805,1
11.5229,1
11.6752,1
11.7360,1
11.6697,1
11.6519,1
11.6920,1
11.9211,1
12.5672,1
12.4570,1
11.8916,1
11.0920,1
10.4456,1
10.3190,1
10.4470,1
10.7656,1
11.1596,1
11.2462,1
11.2001,1
10.9519,1
11.4900,1
11.6630,1
11.8416,1
12.1421,1
12.1869,1
11.4937,1
11.0365,1
10.7610,1
10.0581,1
9.8929,1
10.0808,1
10.3128,1
10.4110,1
9.9157,1
9.3969,1
9.2837,1
9.5643,1
9.6669,1
9.8286,1
9.9846,1
10.2412,1
10.2994,1
10.5625,1
10.8996,1
11.1907,1
11.1358,1
10.9569,1
10.7846,1
10.5377,1
10.5516,1
10.8040,0
10.2613,0
7.5870,0
6.2572,0
5.2257,0
4.2105,0
2.7993,0
2.2025,0
1.7219,0
1.3814,0
1.0392,0
0.8590,0
0.6984,0
0.5539,0
0.3816,0
0.2950,0
0.2115,0
0.1387,0
0.0528,0
0.0193,0
-0.0205,0
-0.0471,0
-0.0842,0
-0.1040,0
-0.1231,0
-0.1360,0
-0.1510,0
-0.1624,0
-0.1672,0
-0.1735,0
-0.1734,0
-0.1786,0
-0.1824,0
-0.1859,0
-0.1941,0
-0.1985,0
-0.1913,0
-0.1949,0
-0.2004,0
-0.2044,0
-0.2040,0
-0.2019,0
-0.2085,0
-0.2086,0
-0.2087,0
-0.2075,0
-0.2081,0
-0.2055,0
-0.2119,0
-0.2045,0
-0.2054,0
-0.2084,0
-0.2055,0
-0.2081,0
-0.2041,0
-0.2039,0
-0.2020,0
-0.2037,0
-0.2026,0
-0.2038,0
-0.2012,0
