Force (g),Input Signal
0.0106,0
0.0126,0
0.0128,0
0.0160,0
0.0187,0
0.0206,0
0.0203,0
0.0216,0
0.0246,0
0.0274,0
0.0304,0
0.0303,0
0.0280,0
0.0290,0
0.0278,0
0.0333,0
0.0298,0
0.0325,0
0.0390,0
0.0334,0
0.0346,0
0.0369,0
0.0387,0
0.0350,0
0.0369,0
0.0425,0
0.0437,0
0.0428,0
0.0434,0
0.0472,0
0.0358,0
0.0431,0
0.0465,0
0.0447,0
0.0427,0
0.0475,0
0.0505,0
0.0529,0
0.0480,0
0.0500,0
0.0531,0
0.0470,0
0.0523,0
0.0569,0
0.0541,0
0.0563,0
0.0568,0
0.0567,0
0.0615,0
0.0623,0
0.0614,0
0.0574,0
0.0610,0
0.0604,0
0.0592,0
0.0637,0
0.0634,0
0.0638,0
0.0625,0
0.0666,0
0.0686,0
0.0675,0
0.0663,0
0.0672,0
0.0690,0
0.0672,0
0.0716,0
0.0737,0
0.0795,0
0.0713,0
0.0728,0
0.0775,0
0.0810,0
0.0823,0
0.0832,0
0.0790,0
0.0811,0
0.0813,0
0.0819,0
0.0833,0
0.0813,0
0.0848,0
0.0849,0
0.0847,0
0.0872,0
0.0896,0
0.0844,0
0.0884,0
0.0870,0
0.0924,0
0.0860,0
0.0886,0
0.0936,0
0.0887,0
0.0940,0
0.0890,0
0.0910,0
0.0905,0
0.0852,0
0.0902,0
0.0937,0
0.0901,0
0.0972,0
0.0951,0
0.0955,0
0.0972,0
0.0984,0
0.0966,0
0.1001,0
0.1042,0
0.1050,0
0.1025,0
0.1045,0
0.1040,0
0.1038,0
0.1034,0
0.1043,0
0.1038,0
0.1040,0
0.1090,1
0.2601,1
0.6913,1
0.9745,1
1.2754,1
1.5922,1
2.0374,1
2.4003,1
2.7856,1
3.2696,1
3.8781,1
4.2300,1
4.6485,1
5.0643,1
5.6322,1
6.0538,1
6.3935,1
6.4696,1
6.6701,1
7.1031,1
7.4896,1
7.8944,1
8.5172,1
8.3933,1
8.2083,1
8.1678,1
8.3263,1
8.5910,1
8.7275,1
8.8158,1
9.2319,1
9.5246,1
9.4610,1
9.5628,1
9.7943,1
9.7996,1
9.7052,1
9.8138,1
10.4609,1
10.9049,1
11.4234,1
11.9496,1
12.7924,1
13.1420,1
13.3954,1
13.7029,1
14.2955,1
14.4366,1
14.0462,1
13.7337,1
13.3669,1
13.1764,1
12.7428,1
12.5334,1
12.7474,1
12.8052,1
12.3319,1
11.9207,1
11.6331,1
11.5024,1
11.8399,1
12.1939,1
12.5581,1
12.8440,1
12.7019,1
12.3098,1
11.9872,1
12.1501,1
12.6491,1
13.0888,1
13.5788,1
13.9415,1
14.2244,1
14.6040,1
15.2575,1
15.1863,1
15.0339,1
14.9537,1
15.0140,1
15.2986,1
15.5951,1
15.8906,1
16.3605,1
16.7887,1
17.0756,1
17.2014,1
17.4249,1
17.3961,1
17.2128,1
16.7535,1
16.7243,1
16.6619,1
16.6143,1
16.6357,1
16.5484,1
16.5725,1
16.5430,1
16.3980,1
16.5444,1
16.7578,1
17.1230,1
17.4854,1
18.0368,1
18.4340,1
18.7650,1
18.8798,1
18.9471,1
19.0296,1
19.2149,1
19.2004,1
17.8517,1
16.9543,1
16.4626,1
16.1541,1
15.4584,1
15.2719,1
15.2481,1
15.1731,1
15.0379,1
15.0814,1
14.9211,1
14.9159,1
15.0460,1
15.2706,1
15.6478,1
16.0197,1
16.4878,1
16.6743,1
16.8270,1
17.0298,1
17.5307,1
17.6550,1
17.9725,1
18.3571,1
19.1377,1
19.5916,1
19.8165,1
19.9032,1
19.9704,1
20.0822,1
20.3166,1
20.5268,1
20.7457,1
20.6031,1
20.1614,1
19.4445,1
19.0205,1
19.0054,1
18.9391,1
18.8888,0
17.1325,0
15.1124,0
13.5649,0
12.1590,0
10.4254,0
9.2728,0
7.9109,0
6.6411,0
5.2852,0
4.4720,0
3.6508,0
2.8434,0
2.0790,0
1.6564,0
1.3146,0
1.0690,0
0.7872,0
0.6454,0
0.5325,0
0.4149,0
0.2740,0
0.2023,0
0.1394,0
0.0965,0
0.0322,0
-0.0091,0
-0.0446,0
-0.0889,0
-0.1264,0
-0.1430,0
-0.1551,0
-0.1707,0
-0.1877,0
-0.2012,0
-0.2175,0
-0.2402,0
-0.2556,0
-0.2596,0
-0.2715,0
-0.2826,0
-0.2875,0
-0.2880,0
-0.2925,0
-0.2896,0
-0.2937,0
-0.3014,0
-0.3007,0
-0.3022,0
-0.3004,0
-0.3019,0
-0.3020,0
-0.3028,0
-0.3013,0
-0.3010,0
-0.2993,0
-0.3065,0
-0.2986,0
-0.2982,0
-0.3039,0
-0.3069,0
-0.3040,0
-0.3053,0
-0.2975,0
-0.2883,0
-0.2921,0
-0.2901,0
-0.2912,0
-0.2909,0
-0.2893,0
-0.2904,0
-0.2882,0
-0.2872,0
-0.2896,0
-0.2807,0
-0.2809,0
-0.2781,0
-0.2781,0
-0.2791,0
-0.2769,0
-0.2767,0
-0.2713,0
-0.2757,0
-0.2688,0
-0.2691,0
-0.2670,0
-0.2646,0
-0.2686,0
-0.2658,0
-0.2661,0
-0.2665,0
-0.2669,0
-0.2587,0
-0.2596,0
-0.2507,0
-0.2510,0
-0.2491,0
-0.2534,0
-0.2503,0
-0.2472,0
-0.2510,0
-0.2452,0
-0.2420,0
-0.2419,0
-0.2464,0
-0.2440,0
