Force (g),Input Signal
0.0119,0
0.0192,0
0.0193,0
0.0223,0
0.0196,0
0.0173,0
0.0193,0
0.0237,0
0.0230,0
0.0262,0
0.0207,0
0.0261,0
0.0240,0
0.0268,0
0.0292,0
0.0290,0
0.0267,0
0.0290,0
0.0326,0
0.0313,0
0.0339,0
0.0287,0
0.0291,0
0.0333,0
0.0352,0
0.0354,0
0.0355,0
0.0334,0
0.0343,0
0.0322,0
0.0335,0
0.0300,0
0.0372,0
0.0363,0
0.0385,0
0.0354,0
0.0389,0
0.0408,0
0.0441,0
0.0443,0
0.0451,0
0.0435,0
0.0381,0
0.0466,0
0.0430,0
0.0514,0
0.0516,0
0.0450,0
0.0482,0
0.0518,0
0.0510,0
0.0512,0
0.0522,0
0.0589,0
0.0551,0
0.0626,0
0.0616,0
0.0573,0
0.0567,0
0.0567,0
0.0606,0
0.0590,0
0.0619,0
0.0638,0
0.0616,0
0.0643,0
0.0651,0
0.0637,0
0.0672,0
0.0585,0
0.0651,0
0.0675,0
0.0640,0
0.0674,0
0.0684,0
0.0663,0
0.0675,0
0.0674,0
0.0643,0
0.0675,0
0.0740,0
0.0681,0
0.0701,0
0.0674,0
0.0687,0
0.0666,0
0.0654,0
0.0705,0
0.0678,0
0.0703,0
0.0719,0
0.0734,0
0.0776,0
0.0783,0
0.0772,0
0.0743,0
0.0753,0
0.0760,0
0.0787,0
0.0754,0
0.0765,0
0.0813,0
0.0796,0
0.0808,0
0.0794,0
0.0813,0
0.0844,0
0.0812,0
0.0807,0
0.0782,0
0.0823,0
0.0825,0
0.0819,0
0.0819,0
0.0859,0
0.0834,0
0.0848,0
0.0826,0
0.0867,0
0.0855,1
0.2399,1
0.6313,1
0.8762,1
1.1584,1
1.4598,1
1.9571,1
2.3556,1
2.8542,1
3.3118,1
3.8456,1
4.1991,1
4.5331,1
4.9422,1
5.3430,1
5.8481,1
6.2343,1
6.5409,1
6.7930,1
7.2589,1
7.5228,1
7.7443,1
8.1511,1
8.8702,1
9.2153,1
9.5801,1
9.8960,1
10.1595,1
10.4884,1
10.6646,1
10.8257,1
10.9658,1
11.0315,1
10.9796,1
10.9322,1
11.2597,1
11.4560,1
11.4214,1
11.2979,1
11.2486,1
11.0771,1
11.0167,1
11.0587,1
11.2581,1
11.3042,1
11.1384,1
10.9604,1
10.8050,1
10.8602,1
11.0799,1
11.1472,1
11.5501,1
11.7203,1
11.7000,1
11.5876,1
11.7049,1
11.8040,1
11.7565,1
11.7709,1
12.0299,1
12.2663,1
12.5573,1
12.6343,1
12.6165,1
12.7464,1
12.6316,1
12.2057,1
11.3091,1
11.2614,1
11.0077,1
11.0424,1
11.1634,1
11.3225,1
11.4434,1
11.2169,1
10.5597,1
10.2157,1
9.8313,1
9.6486,1
9.6645,1
9.7672,1
9.8849,1
9.9136,1
9.9426,1
9.8577,1
9.7939,1
9.7891,1
9.9682,1
10.2334,1
10.2227,1
9.9820,1
9.8095,1
9.6792,1
9.3943,1
9.2248,1
9.5719,1
9.9331,1
10.1698,1
10.1631,1
10.3211,1
10.4151,1
10.4051,1
10.4126,1
10.6243,1
10.2807,1
9.7927,1
9.3212,1
9.4282,1
9.5331,1
9.0834,1
8.7442,1
8.3930,1
8.3514,1
8.3155,1
8.2610,1
8.5666,1
8.6704,1
8.5093,1
8.4963,1
8.6723,1
8.8328,1
8.9175,1
9.1090,1
9.9767,1
10.3844,1
10.4743,1
10.4789,1
10.6238,1
10.8449,1
11.0534,1
11.1159,1
11.1128,1
10.9825,1
10.7968,1
10.4742,1
10.0119,1
10.0607,1
10.1884,1
10.2148,1
9.9429,1
9.6375,1
9.2112,1
8.9409,1
9.2108,1
9.3905,1
9.4522,1
9.4312,1
9.4375,1
9.7881,1
10.1224,0
9.7791,0
7.5519,0
6.1661,0
5.0451,0
4.0769,0
2.9951,0
2.4978,0
2.0650,0
1.6738,0
1.2469,0
1.0346,0
0.8472,0
0.6944,0
0.5125,0
0.4293,0
0.3436,0
0.2719,0
0.1606,0
0.1107,0
0.0670,0
0.0351,0
0.0019,0
-0.0119,0
-0.0331,0
-0.0507,0
-0.0787,0
-0.0952,0
-0.1072,0
-0.1214,0
-0.1293,0
-0.1366,0
-0.1360,0
-0.1434,0
-0.1465,0
-0.1535,0
-0.1556,0
-0.1546,0
-0.1625,0
-0.1607,0
-0.1654,0
-0.1654,0
-0.1667,0
-0.1707,0
-0.1723,0
-0.1677,0
-0.1718,0
-0.1720,0
-0.1672,0
-0.1749,0
-0.1707,0
-0.1718,0
-0.1717,0
-0.1702,0
-0.1699,0
-0.1745,0
-0.1719,0
-0.1728,0
-0.1725,0
-0.1722,0
-0.1645,0
-0.1671,0
-0.1666,0
-0.1683,0
-0.1663,0
-0.1613,0
-0.1616,0
-0.1630,0
-0.1604,0
-0.1595,0
-0.1608,0
-0.1615,0
-0.1562,0
-0.1541,0
-0.1472,0
-0.1543,0
-0.1500,0
-0.1490,0
-0.1478,0
-0.1534,0
-0.1475,0
-0.1478,0
-0.1445,0
-0.1425,0
-0.1423,0
-0.1425,0
-0.1371,0
-0.1370,0
-0.1299,0
-0.1314,0
-0.1334,0
-0.1351,0
-0.1311,0
-0.1326,0
-0.1299,0
-0.1285,0
-0.1281,0
-0.1270,0
-0.1235,0
-0.1221,0
-0.1199,0
-0.1170,0
-0.1151,0
-0.1177,0
-0.1178,0
-0.1189,0
-0.1176,0
-0.1122,0
-0.1134,0
-0.1056,0
-0.1098,0
-0.1060,0
-0.1105,0
-0.1110,0
