Force (g),Input Signal
0.0282,0
0.0306,0
0.0263,0
0.0281,0
0.0290,0
0.0275,0
0.0285,0
0.0321,0
0.0335,0
0.0341,0
0.0370,0
0.0398,0
0.0406,0
0.0446,0
0.0445,0
0.0404,0
0.0434,0
0.0456,0
0.0513,0
0.0450,0
0.0459,0
0.0527,0
0.0510,0
0.0528,0
0.0543,0
0.0557,0
0.0597,0
0.0548,0
0.0596,0
0.0628,0
0.0599,0
0.0599,0
0.0647,0
0.0708,0
0.0684,0
0.0680,0
0.0670,0
0.0649,0
0.0703,0
0.0717,0
0.0695,0
0.0737,0
0.0724,0
0.0722,0
0.0716,0
0.0789,0
0.0740,0
0.0810,0
0.0807,0
0.0794,0
0.0819,0
0.0852,0
0.0887,0
0.0824,0
0.0828,0
0.0853,0
0.0857,0
0.0852,0
0.0869,0
0.0920,0
0.0871,0
0.0922,0
0.0872,0
0.0886,0
0.0881,0
0.0942,0
0.0919,0
0.0943,0
0.0984,0
0.0961,0
0.0934,0
0.1018,0
0.0996,0
0.1034,0
0.1028,0
0.0996,0
0.1009,0
0.1046,0
0.1036,0
0.1025,0
0.1005,0
0.1105,0
0.1081,0
0.1059,0
0.1093,0
0.1066,0
0.1140,0
0.1103,0
0.1155,0
0.1144,0
0.1201,0
0.1193,0
0.1196,0
0.1138,0
0.1246,0
0.1187,0
0.1170,0
0.1222,0
0.1193,0
0.1209,0
0.1217,0
0.1233,0
0.1286,0
0.1251,0
0.1266,0
0.1300,0
0.1295,0
0.1303,0
0.1305,0
0.1322,0
0.1310,0
0.1317,0
0.1387,0
0.1310,0
0.1311,0
0.1322,0
0.1371,0
0.1352,0
0.1367,0
0.1398,1
0.2961,1
0.7210,1
1.0021,1
1.3068,1
1.6618,1
2.3209,1
2.8364,1
3.4413,1
4.1150,1
5.1439,1
5.8790,1
6.6067,1
7.3360,1
8.1363,1
8.6975,1
9.2646,1
9.8455,1
10.4431,1
10.7607,1
11.1444,1
11.5024,1
11.9741,1
12.3213,1
12.6485,1
13.0051,1
13.4559,1
13.6080,1
13.6534,1
13.6660,1
13.4193,1
13.1604,1
12.9710,1
13.0681,1
13.0843,1
13.0074,1
13.0184,1
12.8487,1
12.9642,1
13.0673,1
13.1740,1
13.1704,1
13.4668,1
13.5340,1
13.5513,1
13.4438,1
13.5357,1
13.2337,1
12.9549,1
12.6172,1
12.7677,1
12.8538,1
13.1725,1
13.4469,1
13.3459,1
12.9755,1
12.4680,1
12.1312,1
12.0884,1
12.2410,1
12.3800,1
12.5126,1
12.3772,1
12.1190,1
11.9464,1
12.1910,1
12.2840,1
12.5404,1
12.9963,1
13.3495,1
13.0999,1
12.9566,1
12.9186,1
12.9717,1
13.1089,1
13.0026,1
12.7016,1
12.3295,1
12.4243,1
12.6120,1
12.8806,1
13.2961,1
13.5616,1
13.5017,1
13.3029,1
13.1541,1
12.6816,1
12.2366,1
11.8133,1
11.9133,1
12.3291,1
13.2290,1
13.5538,1
13.7713,1
13.7713,1
14.4087,1
14.4729,1
14.5325,1
14.1931,1
13.8143,1
13.9733,1
14.1100,1
14.3235,1
14.7360,1
14.9173,1
14.9731,1
15.1407,1
14.8538,1
14.5840,1
14.3263,1
14.1379,1
13.1239,1
12.0632,1
11.6698,1
11.6543,1
11.9209,1
12.3031,1
12.8061,1
13.3451,1
14.0977,1
14.4972,1
14.8449,1
15.1781,1
15.8213,1
16.2851,1
16.4580,1
16.5207,1
16.7960,1
16.7268,1
16.2802,1
15.9654,1
15.8322,1
16.0332,1
16.1781,1
16.5198,1
16.8199,1
16.4929,1
15.9854,1
15.6328,1
15.0793,1
14.9484,1
15.0089,1
15.2043,1
15.5287,1
15.8025,1
16.1865,1
16.4502,1
16.6225,1
16.8467,1
17.1541,0
16.8393,0
13.8553,0
12.1411,0
10.5831,0
9.2443,0
7.5523,0
6.5189,0
5.6238,0
4.7747,0
3.5760,0
2.9357,0
2.5459,0
2.1908,0
1.7812,0
1.5591,0
1.3718,0
1.2137,0
0.9807,0
0.8722,0
0.7939,0
0.7122,0
0.6175,0
0.5469,0
0.4878,0
0.4292,0
0.3740,0
0.3487,0
0.3240,0
0.2991,0
0.2669,0
0.2308,0
0.2119,0
0.1919,0
0.1607,0
0.1393,0
0.1187,0
0.1080,0
0.0870,0
0.0685,0
0.0613,0
0.0563,0
0.0338,0
0.0131,0
0.0087,0
-0.0044,0
-0.0212,0
-0.0401,0
-0.0493,0
-0.0504,0
-0.0597,0
-0.0693,0
-0.0673,0
-0.0760,0
-0.0827,0
-0.0812,0
-0.0786,0
-0.0864,0
-0.0900,0
-0.0934,0
-0.0975,0
-0.1015,0
-0.1001,0
-0.0995,0
-0.1028,0
-0.0938,0
-0.1004,0
-0.0984,0
-0.0955,0
-0.0948,0
-0.0971,0
-0.0918,0
-0.0924,0
-0.0970,0
-0.0965,0
-0.0886,0
-0.0978,0
-0.0999,0
-0.0999,0
-0.1013,0
-0.1012,0
-0.0933,0
-0.0922,0
-0.0923,0
-0.0924,0
-0.0931,0
-0.0864,0
