Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,1
0.0000,1
0.0089,1
0.0178,1
0.0445,1
0.0623,1
0.0801,1
0.0979,1
0.2046,1
0.6228,1
1.0499,1
1.4413,1
1.8506,1
2.2599,1
2.5268,1
2.6246,1
2.6691,1
2.6780,1
2.6958,1
2.7047,1
2.7136,1
2.7136,1
2.7403,1
3.5232,1
5.8454,1
6.3258,1
6.7351,1
7.1711,1
7.4113,1
7.4736,1
7.4913,1
7.5002,1
7.5091,1
7.5536,1
8.9505,1
10.1694,1
10.6765,1
11.3616,1
11.8509,1
12.3136,1
12.8207,1
13.1321,1
13.2567,1
13.3278,1
13.5681,1
14.1197,1
14.6268,1
15.0717,1
15.5699,1
15.8546,1
16.3084,1
16.6109,1
16.6731,1
16.6909,1
16.7176,1
16.7265,1
17.4917,1
18.4615,1
18.8173,1
18.9152,1
18.9419,1
18.9508,1
18.9686,1
19.8494,1
20.0896,1
20.1430,1
20.1608,1
20.1697,1
20.1875,1
20.2409,1
20.2320,1
20.2854,1
21.2285,1
21.6110,1
21.6644,1
21.6911,1
21.7000,1
22.2872,1
22.4474,1
22.4740,1
22.4918,1
22.5007,1
22.5096,1
22.5185,1
22.5185,1
22.5274,1
22.5274,1
22.5630,1
22.5719,1
22.5719,1
22.5719,1
22.5986,1
22.6075,1
23.6752,1
23.8442,1
23.8798,1
23.8976,1
23.8976,1
23.9065,1
23.9065,1
23.9065,1
23.9065,1
24.4314,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8852,1
24.8941,1
24.9030,1
24.9118,1
24.9207,1
24.9296,1
24.9296,1
24.9385,1
24.9385,1
24.9385,1
24.9474,1
24.9474,1
24.9474,1
24.9474,1
24.9741,1
25.6325,1
25.6503,1
25.6592,1
25.6592,1
25.6592,1
25.6592,1
25.6681,1
25.6681,1
25.6681,1
25.6770,1
25.6770,1
25.6770,1
25.6770,1
25.6859,1
25.6859,1
25.6859,1
25.6859,1
25.6859,1
25.6859,1
25.6859,1
25.6859,1
25.6948,1
25.6948,0
25.6859,0
25.6859,0
25.6770,0
25.6592,0
25.6236,0
25.6236,0
25.6147,0
25.6147,0
25.6058,0
25.6058,0
25.5880,0
25.5880,0
25.5880,0
25.5791,0
25.5702,0
25.5435,0
25.5791,0
25.5702,0
25.5435,0
25.5080,0
19.4668,0
15.4009,0
15.1873,0
15.1428,0
15.1162,0
14.3777,0
13.0431,0
12.5004,0
12.0822,0
11.7442,0
11.5306,0
11.4772,0
11.4595,0
11.4506,0
11.4150,0
10.4007,0
9.6711,0
9.4754,0
9.4220,0
9.4042,0
9.3953,0
9.3953,0
9.3864,0
9.3775,0
9.3775,0
9.3775,0
9.3153,0
7.8116,0
6.6550,0
6.3436,0
6.2902,0
6.2458,0
2.9271,0
2.9271,0
2.9271,0
2.9271,0
2.9271,0
2.9271,0
2.9182,0
2.9182,0
2.9182,0
2.9182,0
2.9093,0
2.9093,0
2.9093,0
2.9093,0
2.9005,0
2.9005,0
2.9005,0
2.8916,0
2.8916,0
2.8916,0
2.8916,0
2.8827,0
2.8827,0
2.8827,0
2.8827,0
2.8827,0
2.8827,0
2.8827,0
2.8827,0
2.8827,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8738,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
2.8649,0
