Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,1
-0.0089,1
0.0000,1
0.0089,1
0.0178,1
0.0356,1
0.0534,1
0.0712,1
0.0801,1
0.0890,1
0.1068,1
1.1121,1
2.0196,1
2.5179,1
3.0428,1
3.6033,1
4.0660,1
4.4752,1
4.8845,1
5.1514,1
5.7653,1
6.2191,1
6.3080,1
6.3347,1
6.3614,1
6.3703,1
6.3881,1
6.3881,1
6.3970,1
6.3970,1
6.4237,1
7.2600,1
8.5857,1
9.3419,1
9.7957,1
10.2761,1
10.6854,1
11.2548,1
11.6730,1
12.0111,1
12.3403,1
12.5894,1
13.1410,1
13.4791,1
13.5948,1
13.6303,1
13.6392,1
13.6481,1
13.6659,1
13.6659,1
13.6748,1
13.6748,1
13.6837,1
13.7015,1
14.1553,1
14.6446,1
14.9293,1
14.9738,1
14.9916,1
15.0094,1
15.0183,1
15.0272,1
15.0272,1
15.0361,1
15.0361,1
15.0450,1
15.0450,1
15.0450,1
15.0450,1
15.0539,1
15.0806,1
15.1251,1
15.9881,1
16.7354,1
16.7799,1
16.7888,1
16.7977,1
16.7977,1
16.7977,1
16.8066,1
16.8066,1
16.8155,1
16.8689,1
17.2515,1
17.7586,1
17.9454,1
17.9810,1
17.9899,1
18.0077,1
18.0166,1
18.0166,1
18.0255,1
18.0255,1
18.0255,1
18.0166,1
18.0255,1
18.4704,1
18.8974,1
18.8974,1
18.8974,1
18.8974,1
18.8974,1
18.8974,1
18.8974,1
18.8974,1
18.8885,1
18.8974,1
18.9686,1
19.3868,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7871,1
19.7960,1
19.7960,1
19.7960,1
19.7960,1
19.7960,1
20.3921,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,1
20.6235,0
20.6146,0
20.5968,0
20.5790,0
20.5701,0
20.5701,0
20.5701,0
20.5612,0
20.5612,0
20.5612,0
20.5612,0
20.5612,0
20.5612,0
20.5612,0
20.5612,0
20.5523,0
20.5523,0
20.5345,0
20.5167,0
20.4900,0
15.8813,0
9.1818,0
9.1284,0
8.4878,0
7.9095,0
6.9664,0
6.9486,0
6.9219,0
6.9041,0
6.8952,0
6.8863,0
6.8775,0
6.7707,0
5.8721,0
5.7030,0
5.6585,0
5.6408,0
5.0802,0
4.8934,0
4.8578,0
4.7955,0
4.8044,0
3.8080,0
3.8080,0
3.7902,0
3.7724,0
3.7635,0
3.7546,0
3.7457,0
3.7368,0
3.1496,0
2.9271,0
2.9271,0
2.9271,0
2.9271,0
2.9271,0
2.9271,0
2.8382,0
2.3933,0
2.4022,0
2.4022,0
2.4022,0
2.4022,0
2.4022,0
2.4022,0
2.3933,0
2.3933,0
2.3933,0
2.3933,0
2.3933,0
2.0819,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7171,0
1.7082,0
1.7082,0
1.7082,0
1.7082,0
1.7082,0
