Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,1
-0.0089,1
-0.0089,1
0.0000,1
0.0000,1
0.0000,1
0.0089,1
0.0178,1
0.0178,1
0.0267,1
0.3915,1
0.3915,1
0.4004,1
0.4004,1
0.4004,1
0.4093,1
0.4360,1
0.4715,1
0.4893,1
0.4893,1
0.4982,1
0.5071,1
0.5071,1
0.5160,1
0.5249,1
0.5783,1
1.1032,1
2.1086,1
2.2510,1
2.2866,1
2.3043,1
2.3132,1
2.3488,1
3.0695,1
3.5232,1
3.6389,1
3.6567,1
3.7279,1
4.3151,1
4.6265,1
4.7333,1
4.7510,1
4.7688,1
4.7777,1
4.7866,1
4.7866,1
4.7955,1
4.8044,1
4.8044,1
4.8133,1
4.8400,1
4.8489,1
4.8578,1
5.5696,1
7.9540,1
8.2298,1
8.5412,1
8.8793,1
9.2975,1
9.6711,1
9.7868,1
9.8046,1
9.8135,1
9.8224,1
9.8313,1
9.8402,1
9.8758,1
9.8847,1
9.9025,1
10.5697,1
10.9612,1
11.0235,1
11.0591,1
11.0680,1
11.0680,1
11.0680,1
11.0769,1
11.0769,1
11.0769,1
11.0769,1
11.0769,1
11.0769,1
11.0858,1
11.0858,1
11.0858,1
11.1303,1
11.1392,1
11.1658,1
11.6374,1
12.9809,1
13.1143,1
13.1410,1
13.1499,1
13.1588,1
13.1677,1
13.1677,1
13.1766,1
13.1766,1
13.1855,1
13.1855,1
13.1944,1
13.1944,1
13.1944,1
13.2033,1
13.2033,1
13.2745,1
13.7727,1
14.2887,1
14.4044,1
14.4133,1
14.4222,1
14.4222,1
14.4311,1
14.4311,1
14.4311,1
14.4400,1
14.4400,1
14.4400,1
14.4489,1
14.4489,1
14.4489,1
14.4578,1
14.4578,1
14.4667,1
14.4667,1
14.4667,1
14.4756,1
14.4756,1
14.4756,1
14.4756,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.4845,1
14.5023,1
14.5112,1
14.5112,1
14.5200,1
14.5378,1
14.5378,0
14.5467,0
14.4756,0
14.4756,0
14.5467,0
14.5645,0
15.0183,0
15.0984,0
15.0984,0
15.0984,0
15.0895,0
15.0895,0
15.0895,0
15.0895,0
14.3688,0
13.5770,0
13.4435,0
13.4346,0
13.4257,0
13.3812,0
12.2602,0
11.3171,0
11.3082,0
11.2993,0
11.2904,0
11.2904,0
11.2815,0
11.2815,0
11.2815,0
11.2815,0
11.2726,0
11.2459,0
11.1925,0
8.4967,0
6.9842,0
6.7885,0
6.7440,0
6.7173,0
6.6728,0
5.7742,0
5.6585,0
5.6230,0
5.5963,0
5.5874,0
5.5518,0
5.5518,0
5.5518,0
5.5518,0
5.5518,0
5.5518,0
5.5429,0
5.5429,0
5.5429,0
5.5340,0
4.7955,0
3.6389,0
3.1318,0
3.0873,0
3.0695,0
3.0606,0
3.0517,0
3.0428,0
3.0428,0
3.0339,0
3.0339,0
3.0339,0
3.0250,0
2.9716,0
2.9894,0
2.9805,0
2.9627,0
2.9360,0
1.8951,0
1.6193,0
1.5481,0
1.5392,0
1.5303,0
1.5214,0
1.5036,0
1.4947,0
1.4858,0
1.4858,0
1.4858,0
1.4769,0
1.4769,0
1.4769,0
1.4769,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4680,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
1.4591,0
