Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0089,1
0.0178,1
0.0267,1
0.0267,1
0.0356,1
0.0445,1
0.0445,1
0.0534,1
0.0534,1
0.0623,1
0.0623,1
0.0623,1
0.0623,1
0.0623,1
0.0712,1
0.0712,1
0.0712,1
0.0712,1
0.0801,1
0.0801,1
0.0801,1
0.0890,1
0.1068,1
1.3346,1
3.3987,1
3.4966,1
3.6033,1
3.6567,1
3.6834,1
3.7012,1
3.7190,1
3.7279,1
3.7368,1
3.7457,1
3.7457,1
3.7457,1
3.7546,1
3.7813,1
5.0269,1
5.1336,1
5.2048,1
5.2493,1
5.2582,1
5.2671,1
5.2760,1
5.2849,1
5.2938,1
5.3027,1
5.3027,1
5.7208,1
5.8810,1
6.0055,1
7.1977,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
7.5714,1
8.2031,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
8.2476,1
9.0394,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.4665,1
9.5110,1
9.5021,1
9.5021,1
9.5021,1
9.5021,1
9.5021,1
9.5021,1
9.5110,1
9.7690,1
9.7690,1
9.8491,1
9.8491,1
9.8491,1
9.8491,1
9.8491,1
9.8402,1
9.8402,1
9.8402,1
9.8402,1
9.8402,1
9.9292,1
9.9292,1
9.9914,1
10.3117,1
10.3473,1
10.3473,1
10.3473,1
10.3473,1
10.3473,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3562,1
10.3384,1
10.3473,0
10.3473,0
10.3384,0
10.3384,0
10.3384,0
10.3295,0
10.3295,0
10.3206,0
10.2939,0
10.2850,0
10.2583,0
8.9861,0
8.9149,0
8.8971,0
8.8882,0
8.8793,0
8.8615,0
7.4024,0
7.3668,0
7.3312,0
7.3045,0
7.2956,0
6.3703,0
6.0678,0
6.0500,0
6.0322,0
6.0144,0
6.0144,0
6.0055,0
6.0055,0
5.9344,0
5.9522,0
5.9522,0
5.9433,0
5.0713,0
5.0446,0
5.0180,0
5.0002,0
4.9913,0
4.9468,0
4.9379,0
4.9379,0
4.9379,0
4.9379,0
3.4610,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.4788,0
3.1852,0
3.1140,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
2.3577,0
