Force (g),Input Signal
-0.0119,0
-0.0074,0
-0.0088,0
-0.0061,0
-0.0068,0
-0.0081,0
-0.0043,0
-0.0056,0
-0.0099,0
-0.0094,0
-0.0107,0
-0.0113,0
-0.0110,0
-0.0123,0
-0.0121,0
-0.0146,0
-0.0174,0
-0.0136,0
-0.0144,0
-0.0125,0
-0.0166,0
-0.0151,0
-0.0166,0
-0.0151,0
-0.0184,0
-0.0141,0
-0.0128,0
-0.0126,0
-0.0130,0
-0.0204,0
-0.0159,0
-0.0134,0
-0.0144,0
-0.0139,0
-0.0093,0
-0.0143,0
-0.0126,0
-0.0136,0
-0.0149,0
-0.0114,0
-0.0191,0
-0.0172,0
-0.0157,0
-0.0164,0
-0.0164,0
-0.0150,0
-0.0180,0
-0.0208,0
-0.0187,0
-0.0175,0
-0.0221,0
-0.0223,0
-0.0160,0
-0.0137,0
-0.0146,0
-0.0166,0
-0.0184,0
-0.0136,0
-0.0162,0
-0.0186,0
-0.0182,0
-0.0175,0
-0.0241,0
-0.0163,0
-0.0193,0
-0.0192,0
-0.0238,0
-0.0238,0
-0.0199,0
-0.0176,0
-0.0183,0
-0.0192,0
-0.0218,0
-0.0263,0
-0.0156,0
-0.0229,0
-0.0252,0
-0.0191,0
-0.0154,0
-0.0226,0
-0.0225,0
-0.0272,0
-0.0281,0
-0.0240,0
-0.0289,0
-0.0248,0
-0.0274,0
-0.0246,0
-0.0267,0
-0.0228,0
-0.0272,0
-0.0248,0
-0.0193,0
-0.0216,0
-0.0201,0
-0.0290,0
-0.0240,0
-0.0162,0
-0.0180,0
-0.0174,0
-0.0225,0
-0.0244,0
-0.0207,0
-0.0250,0
-0.0274,0
-0.0298,0
-0.0213,0
-0.0251,0
-0.0233,0
-0.0311,0
-0.0231,0
-0.0282,0
-0.0325,0
-0.0274,0
-0.0254,0
-0.0227,0
-0.0243,0
-0.0249,0
-0.0243,0
-0.0257,1
0.4656,1
1.3163,1
2.4657,1
3.1520,1
3.8812,1
4.6059,1
6.0834,1
7.0548,1
7.9305,1
8.7796,1
10.2154,1
10.8612,1
11.5374,1
12.2814,1
13.5093,1
14.2601,1
14.9677,1
15.3657,1
16.2150,1
16.8563,1
17.3525,1
17.8451,1
18.6028,1
19.1640,1
19.3257,1
19.3628,1
19.0251,1
19.1340,1
19.2442,1
19.0854,1
19.0132,1
19.2846,1
19.9020,1
20.9434,1
22.1378,1
22.2669,1
21.8743,1
21.7093,1
21.0784,1
20.6958,1
19.9223,1
18.8021,1
17.4593,1
16.8168,1
16.3435,1
16.3362,1
16.4063,1
16.5395,1
16.8086,1
16.7634,1
17.0568,1
17.5966,1
17.9684,1
17.9258,1
18.0462,1
18.6592,1
19.2348,1
19.2963,1
19.2699,1
19.3031,1
19.7684,1
20.1948,1
19.8213,1
19.6615,1
19.6662,1
19.7208,1
19.2289,1
18.9711,1
19.0175,1
19.7399,1
20.9427,1
21.5654,1
22.0616,1
22.7616,1
23.4747,1
23.7164,1
23.4298,1
23.6206,1
23.0416,1
22.4421,1
22.3816,1
22.8000,1
23.0884,1
23.4067,1
23.6370,1
23.2748,1
22.8998,1
22.9751,1
23.0437,1
22.6136,1
21.5724,1
21.7704,1
21.5495,1
21.0130,1
20.1461,1
20.4740,1
20.8706,1
21.0724,1
21.2907,1
21.6831,1
22.3853,1
23.0998,1
24.0829,1
23.3441,1
21.6052,1
20.5250,1
20.0698,1
20.0586,1
20.1507,1
20.7649,1
20.4028,1
19.6222,1
19.5045,1
19.2540,1
18.3084,1
18.1751,1
18.3708,1
17.8910,1
17.2743,1
16.7898,1
16.3637,1
15.8485,1
16.0719,1
15.9420,1
16.0051,1
15.8396,1
15.4051,1
13.8936,1
13.2844,1
13.1884,1
13.1212,1
12.6931,1
12.4831,1
12.1444,1
11.9863,1
12.3416,1
12.1543,1
11.7953,1
11.9175,1
12.1190,1
12.0991,1
12.2813,1
12.6340,1
12.4725,1
12.5204,1
12.7393,1
12.4142,1
11.8051,1
11.4330,0
10.0870,0
7.6470,0
5.0784,0
3.7956,0
2.7913,0
2.0375,0
1.2106,0
0.8688,0
0.5764,0
0.2060,0
-0.1444,0
-0.2964,0
-0.4678,0
-0.6393,0
-0.8266,0
-0.9337,0
-1.0104,0
-1.0796,0
-1.1696,0
-1.2141,0
-1.2544,0
-1.2855,0
-1.3297,0
-1.3476,0
-1.3625,0
-1.3717,0
-1.3884,0
-1.3990,0
-1.4031,0
-1.4092,0
-1.4174,0
-1.4192,0
-1.4204,0
-1.4215,0
-1.4251,0
-1.4327,0
-1.4373,0
-1.4440,0
-1.4467,0
-1.4513,0
-1.4533,0
-1.4451,0
-1.4519,0
-1.4491,0
-1.4507,0
-1.4538,0
-1.4572,0
-1.4572,0
-1.4529,0
-1.4601,0
-1.4502,0
-1.4558,0
-1.4505,0
-1.4519,0
-1.4516,0
-1.4481,0
-1.4477,0
-1.4454,0
-1.4504,0
-1.4461,0
-1.4471,0
-1.4443,0
-1.4460,0
-1.4414,0
-1.4410,0
-1.4390,0
-1.4330,0
-1.4412,0
-1.4443,0
-1.4389,0
-1.4367,0
-1.4401,0
-1.4374,0
-1.4321,0
-1.4348,0
-1.4299,0
-1.4287,0
-1.4346,0
-1.4290,0
-1.4262,0
-1.4255,0
-1.4237,0
-1.4211,0
-1.4190,0
-1.4199,0
-1.4181,0
-1.4148,0
-1.4204,0
-1.4137,0
-1.4124,0
-1.4116,0
-1.4116,0
-1.4121,0
-1.4125,0
-1.4060,0
-1.4069,0
-1.4063,0
-1.4063,0
-1.4052,0
-1.4028,0
-1.4042,0
-1.3965,0
-1.3992,0
-1.3990,0
-1.3998,0
-1.3984,0
-1.3981,0
-1.3966,0
-1.3913,0
-1.3971,0
-1.3912,0
-1.3932,0
-1.3890,0
-1.3890,0
-1.3868,0
-1.3883,0
-1.3887,0
-1.3880,0
-1.3810,0
-1.3854,0
-1.3809,0
-1.3812,0
-1.3887,0
-1.3825,0
-1.3790,0
-1.3741,0
