Force (g),Input Signal
0.0201,0
0.0189,0
0.0196,0
0.0199,0
0.0189,0
0.0227,0
0.0233,0
0.0266,0
0.0287,0
0.0235,0
0.0263,0
0.0272,0
0.0291,0
0.0291,0
0.0331,0
0.0316,0
0.0413,0
0.0361,0
0.0374,0
0.0349,0
0.0335,0
0.0393,0
0.0354,0
0.0408,0
0.0407,0
0.0415,0
0.0396,0
0.0387,0
0.0446,0
0.0443,0
0.0448,0
0.0495,0
0.0452,0
0.0515,0
0.0487,0
0.0469,0
0.0496,0
0.0523,0
0.0527,0
0.0535,0
0.0571,0
0.0584,0
0.0531,0
0.0578,0
0.0562,0
0.0562,0
0.0594,0
0.0514,0
0.0569,0
0.0587,0
0.0605,0
0.0551,0
0.0592,0
0.0619,0
0.0645,0
0.0588,0
0.0619,0
0.0633,0
0.0649,0
0.0604,0
0.0675,0
0.0608,0
0.0687,0
0.0658,0
0.0717,0
0.0710,0
0.0704,0
0.0672,0
0.0697,0
0.0665,0
0.0694,0
0.0744,0
0.0775,0
0.0782,0
0.0766,0
0.0745,0
0.0776,0
0.0804,0
0.0801,0
0.0820,0
0.0810,0
0.0825,0
0.0859,0
0.0799,0
0.0812,0
0.0871,0
0.0908,0
0.0917,0
0.0847,0
0.0930,0
0.0925,0
0.0893,0
0.0914,0
0.0901,0
0.0931,0
0.0897,0
0.0874,0
0.0922,0
0.0916,0
0.0930,0
0.0855,0
0.0867,0
0.0959,0
0.0954,0
0.0987,0
0.0922,0
0.0960,0
0.0972,0
0.0963,0
0.0984,0
0.0972,0
0.0986,0
0.0963,0
0.0966,0
0.1001,0
0.0971,0
0.1043,0
0.0988,0
0.1005,0
0.1060,1
0.2899,1
0.7925,1
1.0999,1
1.3775,1
1.6346,1
1.9994,1
2.1819,1
2.3550,1
2.5336,1
2.7322,1
2.9226,1
3.1430,1
3.3790,1
3.7373,1
3.9375,1
4.1314,1
4.2592,1
4.3746,1
4.5606,1
4.7322,1
4.8384,1
5.0973,1
5.2900,1
5.3600,1
5.4027,1
5.5328,1
5.6124,1
5.7634,1
5.8412,1
5.8907,1
5.8863,1
5.9066,1
5.8535,1
5.9170,1
5.9721,1
6.0975,1
6.1833,1
6.3175,1
6.2734,1
6.3051,1
6.4963,1
6.7031,1
6.7112,1
6.7995,1
6.9349,1
7.2091,1
7.1617,1
6.9731,1
6.9346,1
6.8089,1
6.6933,1
6.6023,1
6.5943,1
6.6063,1
6.7761,1
6.9589,1
7.0238,1
7.0324,1
6.9628,1
6.9270,1
6.9458,1
6.7690,1
6.7740,1
6.8767,1
7.0287,1
7.1177,1
7.2169,1
7.3388,1
7.4842,1
7.5606,1
7.5499,1
7.5685,1
7.6831,1
7.5797,1
7.4742,1
7.5266,1
7.6729,1
7.9996,1
8.0638,1
7.9404,1
7.8304,1
7.6810,1
7.5313,1
7.1974,1
7.1168,1
7.3674,1
7.2349,1
7.1312,1
7.0380,1
6.9935,1
7.1207,1
7.3341,1
7.5715,1
7.8922,1
7.9943,1
7.8900,1
7.7838,1
7.7860,1
7.8808,1
7.8834,1
7.8249,1
7.5934,1
7.4185,1
7.1907,1
6.8751,1
6.6192,1
6.5804,1
6.5181,1
6.1924,1
5.8043,1
5.6143,1
5.3779,1
5.2901,1
5.3095,1
5.2728,1
5.2549,1
5.4278,1
5.4840,1
5.4687,1
5.4585,1
5.4583,1
5.4516,1
5.3551,1
5.2275,1
5.1637,1
5.0231,1
5.0790,1
5.1322,1
5.2384,1
5.1896,1
5.1800,1
5.1387,1
5.0862,1
5.3396,1
5.6160,1
5.9113,1
6.1919,1
6.5920,1
6.9048,1
7.0793,1
7.1654,1
7.4436,1
7.4980,1
7.4757,1
7.4212,1
7.3305,1
7.1934,1
6.8878,1
6.4299,0
5.2987,0
4.2504,0
3.4220,0
2.8316,0
2.1014,0
1.7048,0
1.3678,0
1.0806,0
0.7901,0
0.6447,0
0.5257,0
0.4351,0
0.3130,0
0.2415,0
0.1772,0
0.1269,0
0.0411,0
-0.0032,0
-0.0381,0
-0.0657,0
-0.1002,0
-0.1208,0
-0.1472,0
-0.1632,0
-0.1863,0
-0.2059,0
-0.2216,0
-0.2263,0
-0.2398,0
-0.2492,0
-0.2605,0
-0.2671,0
-0.2709,0
-0.2734,0
-0.2803,0
-0.2860,0
-0.2846,0
-0.2832,0
-0.2893,0
-0.2849,0
-0.2892,0
-0.2842,0
-0.2851,0
-0.2849,0
-0.2901,0
-0.2872,0
-0.2880,0
-0.2831,0
-0.2825,0
-0.2759,0
-0.2759,0
-0.2731,0
-0.2752,0
-0.2721,0
-0.2716,0
-0.2703,0
-0.2662,0
-0.2625,0
-0.2617,0
-0.2580,0
-0.2546,0
-0.2495,0
-0.2516,0
-0.2489,0
-0.2499,0
-0.2437,0
-0.2425,0
-0.2444,0
-0.2396,0
-0.2358,0
-0.2412,0
-0.2387,0
-0.2382,0
-0.2384,0
-0.2321,0
-0.2340,0
-0.2339,0
-0.2291,0
-0.2338,0
-0.2243,0
-0.2278,0
-0.2238,0
-0.2263,0
-0.2205,0
-0.2165,0
-0.2219,0
-0.2172,0
-0.2108,0
-0.2154,0
-0.2100,0
-0.2137,0
-0.2084,0
-0.2072,0
-0.2053,0
-0.2016,0
-0.2023,0
-0.1978,0
-0.1919,0
-0.1888,0
-0.1921,0
-0.1904,0
