time(sec),Raw circumference (mm),Filtered circumference (mm),Raw Area (mm^2)
0.9833333333333333,89.79532328904409,89.98820688742846,641.8881617483313
1.0,89.88109569379961,89.98799928900637,641.1115332144375
1.0166666666666666,90.27022165736814,89.98779217092516,640.5875428783164
1.0333333333333332,90.08326559810403,89.98759458784421,641.8039490157404
1.05,89.49971329497248,89.98739885654587,641.2799586796192
1.0666666666666667,89.14519328262183,89.98718213441651,639.5302052357863
1.0833333333333333,90.25809001661685,89.98694224801847,640.6156137891801
1.1,89.00330836404365,89.98668768805193,640.4191174131346
1.1166666666666667,88.9368024309422,89.98639906518466,640.9711786601193
1.1333333333333333,90.01664829971689,89.98607263063862,640.7278974326346
1.15,90.43935075830338,89.98574241489975,640.7278974326346
1.1666666666666667,90.57270740190707,89.98543598645702,640.4471883239981
1.1833333333333333,89.28416421084006,89.9851451094517,639.3337088597409
1.2,90.61153504166819,89.98485471969686,638.8190754939077
1.2166666666666666,90.23458686964294,89.9845780483253,638.950073077938
1.2333333333333334,90.34892831063956,89.98432416082309,638.5290094149835
1.25,90.12346998285172,89.98408784123497,639.1652833945592
1.2666666666666666,90.44493321028682,89.9838687190518,638.6506500287259
1.2833333333333332,89.97898858483937,89.98366598077304,637.5090996536052
1.3,89.92217275251606,89.9834705510483,636.4049771596356
1.3166666666666667,89.38816011196612,89.98326748261742,636.9008965848931
1.3333333333333333,89.16636390659943,89.98303886825457,636.4704759516507
1.35,89.34412645086871,89.98277429430802,636.4143341299236
1.3666666666666667,90.19464291886983,89.98248729952559,637.0412511392113
1.3833333333333333,89.60013360233542,89.98219529406056,636.5546886842417
1.4,90.36476537075643,89.98190404012124,636.8073268820143
1.4166666666666667,89.86350077773902,89.9816193388106,637.3593881289988
1.4333333333333333,90.22315070338843,89.98134276490619,635.7219183286206
1.45,89.74204784215883,89.98107073366,636.0961971401357
1.4666666666666666,89.90944354870088,89.98079739715627,636.4798329219386
1.4833333333333334,90.07738104597162,89.98052307248508,636.9383244660446
1.5,89.18267374325713,89.98024255322734,636.2646226053174
1.5166666666666666,90.04109652684913,89.97994572058032,636.3675492784841
1.5333333333333332,89.21141246112036,89.9796326578104,636.4985468625143
1.55,90.16449844462112,89.97930558228978,636.2552656350296
1.5666666666666667,90.02459955932993,89.97897717287245,635.6564195366055
1.5833333333333333,89.7836068097283,89.97865323819578,636.3956201893477
1.6,89.20158488642828,89.97831766006654,634.6084388643633
1.6166666666666667,89.79589237886317,89.97795974168055,634.7955782701207
1.6333333333333333,89.22609001112703,89.97758022425188,634.9265758541512
1.65,89.20680139361589,89.97717180553029,634.8142922106965
1.6666666666666667,89.36838712313923,89.976728834327,634.5335831020603
1.6833333333333333,89.50943108622582,89.97625763680169,633.8785951819091
1.7,89.45945312158192,89.97576379071235,634.1967321716967
1.7166666666666666,89.14874898099052,89.9752439528076,632.512477519879
1.7333333333333334,89.11980675933462,89.97468905953733,632.1475556786518
1.75,89.34787519979412,89.9740976241439,631.7171350454093
1.7666666666666666,89.5619556776639,89.97347862530034,631.1931447092885
1.7833333333333332,88.4271030713041,89.9728259839008,630.9779343926673
1.8,89.78515279602907,89.9721307591959,630.7159392246067
1.8166666666666667,88.50796118317486,89.9713974910039,630.163877977622
1.8333333333333333,88.26605582204628,89.97060738982165,630.1077361558947
1.8499999999999999,89.70714766741125,89.96975680863575,630.9030786303642
1.8666666666666667,89.07592896723715,89.96887326632582,631.4832107882125
1.8833333333333333,89.65676439118288,89.9679673001054,630.6972252840309
1.9,89.67008897283009,89.9670464568602,631.3241422933186
1.9166666666666667,89.78704758773262,89.96612062091918,630.7907949869096
1.9333333333333333,89.19699472539565,89.9651853118369,630.837579838349
1.95,90.05912315666106,89.96423799083729,630.7065822543188
1.9666666666666666,89.60719946797342,89.96328795063899,630.5662277000005
1.9833333333333334,89.10764253579804,89.96232803630063,629.9018828095614
2.0,89.03125284797679,89.9613379879795,630.6691543731673
2.0166666666666666,88.6591397623357,89.96030447833232,630.6410834623036
2.033333333333333,89.21642132235944,89.95922449155424,630.9872913629551
2.05,88.9579223053563,89.95810503237021,629.0597554836526
2.0666666666666664,88.93707023599733,89.95694682739706,628.872616077895
2.0833333333333335,89.04324360650476,89.95574774506974,630.4071592051068
2.1,90.08488635521093,89.95452475107756,629.4901761168948
2.1166666666666667,89.08666311960704,89.95329407742999,629.5556749089101
2.1333333333333333,89.37047910755538,89.95204690183787,629.4901761168948
2.15,89.88106537778467,89.95078453023623,628.7696894047283
2.1666666666666665,89.75104157151668,89.94952288940421,628.5919069692587
2.183333333333333,88.9358632378637,89.94825449323683,628.5731930286829
2.2,88.78259587059596,89.94695390465051,628.1989142171678
2.216666666666667,88.83983407235831,89.94560729921928,628.7790463750162
2.2333333333333334,89.23480507450131,89.94421998360446,629.321750651713
2.25,89.0737066516798,89.94280162081988,628.713547583001
2.2666666666666666,89.90486176982624,89.9413646872612,628.6854766721374
2.283333333333333,88.51153772278458,89.93991089311066,627.6094250890317
2.3,88.62639194311097,89.93841589112787,627.4784275050014
2.3166666666666664,88.42972870890648,89.93686200704516,628.5451221178193
2.3333333333333335,89.10054319045123,89.93525517456834,628.2924839200467
2.35,88.72445780992834,89.93360630120544,628.2269851280316
2.3666666666666667,89.25473370402032,89.93192190817061,630.0609513044553
2.3833333333333333,89.01633810246855,89.93020841325003,628.5825499989708
2.4,88.96662517057072,89.92846625858216,629.6492446117887
2.4166666666666665,88.97462106435961,89.92669142498394,630.0890222153191
2.433333333333333,89.02304296454392,89.92488454082188,630.2013058587733
2.45,89.09625380864385,89.92304841275028,628.4796233258043
2.466666666666667,89.31716294034236,89.9211889967637,629.2281809488343
2.4833333333333334,89.14394147092764,89.91931120045238,629.9954525124404
2.5,89.10501282127058,89.9174131158325,629.3498215625767
2.5166666666666666,88.83655938828204,89.9154881104248,629.2468948894101
2.533333333333333,88.95272257879235,89.9135304215762,630.1732349479099
2.55,89.76111323986758,89.91155081176932,629.780242195819
2.5666666666666664,89.651391052841,89.90957130612799,630.538156789137
2.5833333333333335,88.43560831980568,89.90758363216852,629.5556749089101
2.6,89.88503618866572,89.90557338844961,630.1451640370462
2.6166666666666667,89.69174726227892,89.90356082511556,629.2001100379705
2.6333333333333333,89.44068530678912,89.90155692265141,629.2843227705616
2.65,89.79435728610622,89.89955713173288,628.9848997213495
2.6666666666666665,89.74036115301944,89.89756689312775,629.8457409878342
2.683333333333333,88.84440078291783,89.89557752417025,628.4609093852284
2.7,89.13053243170033,89.89356827680517,628.7416184938647
2.716666666666667,89.26231456683534,89.89153689864257,628.8164742561677
2.7333333333333334,88.7402614392595,89.88948409593954,629.1439682162434
2.75,89.75821837844015,89.88741161109657,629.9673816015764
2.7666666666666666,89.19675527943143,89.88533248601301,629.8925258392736
2.783333333333333,88.47488574225012,89.88323585019607,629.8550979581219
2.8,89.28843252309859,89.88110607068111,630.6036555811521
2.8166666666666664,89.50818348191832,89.87895863763642,630.5100858782735
2.8333333333333335,89.46490958027246,89.87681001571099,629.9954525124404
2.85,90.0253369609243,89.87466960190952,630.2668046507887
2.8666666666666667,89.92510870934838,89.87255048763086,630.2200197993491
2.8833333333333333,89.9475613305735,89.87045767731227,630.5194428485612
2.9,89.4387166248953,89.86838347184734,631.0902180361218
2.9166666666666665,89.30482016379464,89.86631270017037,630.8843646897884
2.933333333333333,89.46287098726725,89.86423717058814,631.1837877390005
2.95,88.9291899638039,89.86215234589439,630.8188658977733
2.966666666666667,89.06386404128799,89.86004808091946,629.9954525124404
2.9833333333333334,89.03933618365495,89.85792082822208,629.8644549284098
3.0,89.30500163588414,89.85577563325678,629.9486676610009
3.0166666666666666,89.11266080658022,89.8536169983078,630.4820149674098
3.033333333333333,89.61225480615849,89.85145026353317,630.1919488884855
3.05,89.37005117719053,89.84928317435917,630.6785113434552
3.0666666666666664,88.73327685120005,89.84710754320638,629.6118167306371
3.0833333333333335,89.59725504860833,89.84491486397064,629.7989561363947
3.1,88.88578571470916,89.84271050427999,629.0784694242283
3.1166666666666667,89.32577585228165,89.84049311248106,629.2468948894101
3.1333333333333333,88.81152351316773,89.83825832092121,629.4808191466069
3.15,88.47508838173466,89.83599406721112,629.2656088299857
3.1666666666666665,88.55969452499203,89.83368604188276,628.8351881967434
3.183333333333333,88.69971627249764,89.83133445621759,629.0503985133646
3.2,88.7263573797881,89.8289451144959,629.3778924734404
3.216666666666667,89.90069965331239,89.82653681146009,629.5182470277584
3.2333333333333334,88.57991277926924,89.8241239645718,629.9112397798491
3.25,88.47185417337066,89.82168569703259,630.313589502228
3.2666666666666666,89.02925610053067,89.81920931099566,629.1346112459556
3.283333333333333,88.75206997554378,89.81670508200901,629.5369609683344
3.3,88.44743991517825,89.81416940041399,630.2761616210764
3.3166666666666664,88.9866501459834,89.8115980855722,630.3229464725159
3.3333333333333335,89.35554585280725,89.80900691362706,630.9030786303642
3.35,89.01219159242393,89.80640870542578,630.3697313239553
3.3666666666666667,88.98265567262914,89.80379903035592,629.9767385718643
3.3833333333333333,89.05901250043418,89.8011737884967,630.9592204520915
3.4,89.35392046431348,89.79853886815057,629.9580246312886
3.4166666666666665,89.10970583496929,89.79590014916249,630.1732349479099
3.433333333333333,88.98601244966896,89.79325357241594,630.528799818849
3.4499999999999997,89.69423627396779,89.79060225543424,630.6504404325916
3.466666666666667,88.79644282050074,89.78795166720968,630.1170931261827
3.4833333333333334,89.53478147164905,89.78529727745341,631.1744307687125
3.5,89.51396718723177,89.78264672547472,631.9604162728941
3.5166666666666666,88.6613554895821,89.77999802986955,629.8176700769706
3.533333333333333,88.66688109292215,89.77732831965076,629.8831688689855
3.55,88.68680812428654,89.77462697370771,630.3884452645309
3.5666666666666664,89.7121457492604,89.77190877209512,630.8843646897884
3.5833333333333335,89.06878270463643,89.76919310800449,631.0527901549702
3.6,88.44002718475384,89.76646820428938,630.4913719376975
3.6166666666666667,89.18418558123338,89.76371884321375,631.3896410853338
3.6333333333333333,88.36203828229787,89.76094592399525,631.2867144121672
3.65,88.87883038266413,89.75814471470137,631.0153622738186
3.6666666666666665,89.68743775676931,89.75532928901177,630.4165161753945
3.683333333333333,89.64813323092689,89.75252793827067,631.23057259044
3.6999999999999997,89.12041135101737,89.74974337035536,630.9405065115157
3.716666666666667,88.49037932958225,89.74695251056102,630.4165161753945
3.7333333333333334,88.4224345354636,89.74413077243257,629.2281809488343
3.75,88.43604879079211,89.74126857120727,629.4153203545918
3.7666666666666666,89.23022140393343,89.73837654660737,630.1825919181977
3.783333333333333,90.11990609801745,89.7354884598781,630.528799818849
3.8,89.24254523093332,89.73262709306437,629.6305306712129
3.8166666666666664,89.44679963441946,89.72978349266437,629.7053864335161
3.8333333333333335,88.707238884207,89.72694147787351,629.2936797408495
3.85,89.31785549576078,89.72409230702468,628.3766966526375
3.8666666666666667,88.75589305496739,89.72123513320929,629.6024597603493
3.8833333333333333,89.22059412041702,89.71836954209871,628.4609093852284
3.9,88.77004781271626,89.71549466302697,629.5743888494857
3.9166666666666665,89.51716418142358,89.71261489808406,628.6106209098346
3.933333333333333,89.41647321515795,89.70974305407408,629.2188239785464
3.9499999999999997,89.50200954964322,89.70688763931764,628.5076942366678
3.966666666666667,89.20338303869956,89.70404558668803,629.8176700769706
3.9833333333333334,89.36837061974647,89.70121227651673,629.8176700769706
4.0,88.77611499478488,89.69838027397485,629.4808191466069
4.016666666666667,88.82192449921949,89.69553670396246,629.5650318791978
4.033333333333333,88.71194626498973,89.6926736773482,628.5638360583949
4.05,88.70968857803032,89.68978919031669,628.4609093852284
4.066666666666666,88.91249785834233,89.68688479866645,627.8807772273801
4.083333333333333,88.51703827749688,89.68396096853319,627.9837039005466
4.1,88.96620966667354,89.68101619987391,628.2737699794707
4.116666666666666,89.09662562421181,89.6780593296482,629.2749658002737
4.133333333333333,89.09934343293656,89.67510016574403,629.5556749089101
4.15,89.129250695376,89.67214110525535,630.2480907102129
4.166666666666667,89.1411398732385,89.66918329988984,630.61301255144
4.183333333333334,88.7332322496396,89.66622216089118,629.2001100379705
4.2,88.79164925352167,89.66324791772955,628.9755427510615
4.216666666666667,89.03651744657274,89.6602602470422,628.5451221178193
4.233333333333333,88.57414503919443,89.65726059342457,628.2831269497588
4.25,88.683614652558,89.6542416177233,628.0866305737135
4.266666666666667,89.90057786740618,89.6512166911406,627.9275620788195
4.283333333333333,88.50150711722316,89.64820132985577,627.6842808513348
4.3,88.50932819246431,89.64517456960036,627.7872075245014
4.316666666666666,88.54856771581314,89.64211872559449,628.1521293657283
4.333333333333333,89.27806082567668,89.63904516364362,628.339268771486
4.35,88.84330699284003,89.63596844333416,629.5369609683344
4.366666666666666,88.88594414401805,89.6328874603311,630.3042325319401
4.383333333333333,89.77580487972735,89.6298096451118,629.7895991661069
4.4,89.1370272016721,89.62675094726457,631.5674235208033
4.416666666666667,88.79212948268155,89.62370154255655,631.062147125258
4.433333333333334,88.70807652923543,89.62064261940466,630.2855185913643
4.45,88.52526942617101,89.61756514047475,629.7334573443796
4.466666666666667,89.1892294714128,89.61447232552288,629.3498215625767
4.483333333333333,89.08964863554071,89.61137847084724,629.5931027900614
4.5,88.91038121668325,89.60828756847984,629.0878263945161
4.516666666666667,88.98943385412527,89.60519468729304,628.6761197018496
4.533333333333333,89.22712538702218,89.6021029067945,630.1264500964703
4.55,88.99460530313682,89.59901668308635,629.471462176319
4.566666666666666,88.37521976387453,89.59592480783455,628.4796233258043
4.583333333333333,88.44136741679932,89.5928087258527,629.0129706322132
4.6,89.1317227633642,89.58967156986138,629.1626821568192
4.616666666666666,88.50794304901207,89.5865247247711,628.3954105932132
4.633333333333333,88.53577220488835,89.5833613840052,628.6667627315617
4.65,88.4048717618804,89.58017254485449,629.8363840175463
4.666666666666667,89.17143547094635,89.57696575847191,629.3123936814252
4.683333333333334,88.75791612304187,89.5737545947583,628.6012639395465
4.7,89.30514279533836,89.57054577561154,627.2351462775166
4.716666666666667,89.01724048906736,89.56734470097825,626.5333735059259
4.733333333333333,88.68343742047061,89.56414661914103,625.008187349002
4.75,89.42759775756649,89.56094884567631,623.3145757268962
4.766666666666667,87.56518318291076,89.55774208780265,621.9952429163058
4.783333333333333,87.67748488936314,89.55448827589314,621.518037431624
4.8,87.75401242617544,89.55116720370648,620.5916973731244
4.816666666666666,87.74246590571266,89.54778313444066,620.0957779478667
4.833333333333333,88.0158498414401,89.54434126639701,620.3484161456394
4.85,88.27005460063346,89.54085292978192,619.8899246015335
4.866666666666666,88.30076094038999,89.53732964879897,619.2910785031094
4.883333333333333,88.38677458495677,89.53377733969728,618.4583081474884
4.9,88.43083515375976,89.5301997899763,617.9904596330944
4.916666666666667,88.24681255624984,89.52659731904907,617.7752493164733
4.933333333333334,85.06288202288377,89.52292349569149,616.7272686442313
4.95,88.79359365324969,89.51914154918606,617.2606159506402
4.966666666666667,85.5772664217551,89.51526697852874,617.1576892774734
4.983333333333333,84.99033092310916,89.51125699254678,617.5226111187008
5.0,88.30343522386251,89.5070988075622,616.7553395550949
5.016666666666667,88.5844577353565,89.50287864056817,616.6991977333677
5.033333333333333,84.99215399354657,89.49860113642667,614.7435909432015
5.05,88.40400866053173,89.49422045060953,615.6512170611255
5.066666666666666,85.42721959699848,89.48974128419765,613.6488254195199
5.083333333333333,85.8466251441131,89.48513652899629,613.0593362913836
5.1,86.37963580693821,89.48038627712299,612.8254120341867
5.116666666666666,86.23390262984708,89.47551018710983,612.5447029255505
5.133333333333333,85.66248376131384,89.47050540886849,612.432419282096
5.15,85.7704194560749,89.46535775876552,613.1716199348382
5.166666666666667,86.26146098005137,89.4600707962253,612.9844805290805
5.183333333333334,86.36912174329223,89.45466224677213,612.3294926089293
5.2,86.95593826095644,89.44915093591464,611.5715780156113
5.216666666666667,86.72695494219967,89.4435522814581,611.5715780156113
5.233333333333333,86.90388885959881,89.4378715700662,610.6452379571115
5.25,86.48087280393463,89.43210596736324,610.2709591455963
5.266666666666667,86.9782145144023,89.42625436165666,610.823020392581
5.283333333333333,86.7565394100184,89.42032263012149,610.29903005646
5.3,86.66808693255675,89.4143114556566,609.3165481762331
5.316666666666666,86.4924663068821,89.40821430512322,610.4580985513539
5.333333333333333,86.34453271547518,89.40202453791846,609.9247512449449
5.35,86.23304986758043,89.39573564910926,608.6615602560818
5.366666666666666,86.83026981745145,89.38935202175708,609.1013378596119
5.383333333333333,86.75837764661713,89.38288848633914,608.2030687119757
5.4,86.37380420590883,89.37634713277835,607.0521613665669
5.416666666666667,86.63407070039888,89.36972135169263,607.8755747519001
5.433333333333334,86.54014395623788,89.36301292973253,607.0708753071425
5.45,86.71256724525901,89.3562263498663,607.1644450100214
5.466666666666667,86.6356884242735,89.3493651068775,607.6697214055667
5.483333333333333,87.3098372760778,89.34243959654142,607.5574377621123
5.5,86.60605774043196,89.33545843797755,607.3983692672182
5.516666666666667,86.29342358350428,89.32840859864167,608.1562838605363
5.533333333333333,86.33454822809034,89.32127395152756,605.8357552291429
5.55,86.44271832973621,89.31405411935664,604.235713309916
5.566666666666666,86.85487940927864,89.306759315689,604.1047157258857
5.583333333333333,87.678296442071,89.29941417017143,604.2076423990524
5.6,85.15360489100341,89.29201337093424,604.3012121019311
5.616666666666666,84.9905764518456,89.28449923174531,604.2544272504919
5.633333333333333,87.44954896527668,89.27686808737488,605.7047576451127
5.65,86.24513710246367,89.26916900245614,606.9024498419608
5.666666666666667,86.78581249860667,89.26141098519311,606.6404546739003
5.683333333333334,86.51808260566722,89.25358983544093,606.4720292087187
5.7,86.75804536091482,89.24570989902926,605.9480388725973
5.716666666666667,86.96626620481834,89.2377778220449,606.7433813470668
5.733333333333333,86.3666524639208,89.22979532521714,606.0416085754761
5.75,86.87619442163512,89.22175692081977,605.7328285559761
5.766666666666667,84.9756538786412,89.21364382168419,604.83455940834
5.783333333333333,87.76611753429826,89.20545053533266,605.6392588530975
5.8,86.97112281736695,89.19721688797561,605.7421855262642
5.816666666666666,87.24556660684776,89.18896344725276,605.5644030907946
5.833333333333333,87.6173830228041,89.1806925385184,605.1246254872643
5.85,88.145953490209,89.1724254539133,604.9936279032339
5.866666666666666,84.76552858887554,89.16413651594232,603.9550042012797
5.883333333333333,87.46740420115793,89.15577921172368,604.3012121019311
5.9,87.50417235774968,89.14738222480241,604.1702145179008
5.916666666666667,87.55380859453277,89.13898416809432,603.4684417463102
5.933333333333334,87.75327062150197,89.13058998532583,604.3105690722192
5.95,86.96299683705237,89.12219551851321,604.4322096859614
5.966666666666667,87.31373820846287,89.11378744950525,603.4497278057344
5.983333333333333,85.1344154080027,89.10533605630928,602.860238677598
6.0,85.14613955193767,89.0967888313868,602.9538083804771
6.016666666666667,86.28979257617539,89.08813369234977,603.6275102412042
6.033333333333333,86.84380471951006,89.07941034371918,603.3280871919919
6.05,87.18126255575513,89.07065455724857,604.2544272504919
6.066666666666666,85.58478208638412,89.06186222345218,603.402942954295
6.083333333333333,85.44687448545945,89.05299418443379,601.8964707379469
6.1,85.71790758464307,89.04403029526713,600.371284581023
6.116666666666666,85.93840042967477,89.0349803716833,599.7443675717352
6.133333333333333,85.68664436953502,89.02585193584164,599.3326608790687
6.15,88.15737331614775,89.01667552263457,600.1747882049775
6.166666666666667,85.52190595384172,89.00747957080533,601.3444094909622
6.183333333333334,87.89624818861893,88.99825908208217,601.9432555893862
6.2,87.83525862869911,88.9890422289976,602.1678228762953
6.216666666666667,87.24958069836556,88.97985174083894,602.3830331929166
6.233333333333333,86.18287614530153,88.97065711181176,602.4766028957953
6.25,86.75785462605154,88.96143022163773,603.1222338456587
6.266666666666667,86.35109237378664,88.95216757279385,603.0473780833556
6.283333333333333,86.30773104655923,88.9428662617273,605.1152685169764
6.3,86.52009425835146,88.93352342739665,603.262588399977
6.316666666666666,85.35401460736297,88.92412951032222,604.4415666562493
6.333333333333333,88.35864081754568,88.91469736463401,605.7047576451127
6.35,88.46574093835625,88.90529404572199,606.8088801390821
6.366666666666666,86.41968080022266,88.89593543216243,606.8743789310972
6.383333333333333,88.11704016579813,88.88659099020876,607.5106529106728
6.4,86.54479204222214,88.87725808511745,607.4357971483698
6.416666666666667,88.17360495738227,88.86793952479005,607.5948656432637
6.433333333333334,88.40202176293661,88.85866123594809,607.8755747519001
6.45,88.34980771903626,88.84945047465081,607.0615183368548
6.466666666666667,87.2114190324713,88.8402934801139,606.7620952876425
6.483333333333333,88.25043961711523,88.83117294778545,608.2311396228392
6.5,87.36445416177837,88.82208970640433,606.5749558818851
6.516666666666667,85.2582845087743,88.81300591410522,607.7820050490211
6.533333333333333,85.54769377701912,88.8038577943905,608.5867044937786
6.55,86.94136504761661,88.79464471317583,609.9153942746572
6.566666666666666,87.31850410127444,88.78541399174827,611.730646510505
6.583333333333333,87.62095256641038,88.77619905332661,611.749360451081
6.6,87.08621596181116,88.76700620558421,611.5996489264749
6.616666666666666,88.1467155164309,88.75783963420416,609.2884772653694
6.633333333333333,86.59019140799298,88.74869995564556,608.858056632127
6.6499999999999995,87.9378404728202,88.73957796065211,608.7457729886726
6.666666666666667,88.74848780977743,88.73050000713164,608.6054184343543
6.683333333333334,87.57526682111373,88.72149012473004,604.3573539236585
6.7,87.55615302215034,88.71252731280305,602.804096855871
6.716666666666667,87.12863251872656,88.70358966136207,602.5795295689619
6.733333333333333,87.26127643428651,88.69466747893273,604.0766448150221
6.75,87.81299816110719,88.68576628818239,603.8614344984009
6.766666666666667,88.36898444941531,88.67691029825679,602.4766028957953
6.783333333333333,87.94364593260592,88.66811606616221,602.1958937871589
6.8,87.9265260109334,88.65937925796385,601.7280452727651
6.816666666666666,88.31789457683851,88.6506988369081,603.1503047565225
6.833333333333333,83.12047398693748,88.64201545756009,601.1385561446288
6.85,83.76571505894903,88.6332045484356,600.2309300267049
6.866666666666666,83.73854550062876,88.62421531919173,601.1385561446288
6.883333333333333,83.74152617317544,88.6150580262381,601.5409058670075
6.8999999999999995,88.19279148868921,88.6057940969661,600.5864948976442
6.916666666666667,88.39880943950648,88.59654689553867,600.071861531811
6.933333333333334,84.24078152704827,88.58732616924964,600.8484900657048
6.95,88.26654042166986,88.57807755445434,600.4180694324624
6.966666666666667,83.79249024815175,88.56879407439676,598.1349686822206
6.983333333333333,83.30071812289195,88.5594042290972,597.1992716534328
7.0,83.36643078421764,88.5498375587665,597.4331959106296
7.016666666666667,83.30577956015695,88.54009077209734,597.1337728614177
7.033333333333333,83.72068943305479,88.53017104975754,597.3583401483269
7.05,83.291195469581,88.5200852450554,597.2554134751603
7.066666666666666,87.96439692683813,88.50989212924637,596.8437067824937
7.083333333333333,88.38380304472228,88.49971812722863,597.3957680294783
7.1,87.6132467050722,88.48962695199455,596.3665012978117
7.116666666666666,84.00212351829018,88.47955503784176,597.0214892179632
7.133333333333333,88.29415351682421,88.46945326631904,597.0402031585389
7.1499999999999995,87.98665561689072,88.45938483567274,595.6553715559332
7.166666666666667,81.92772689172247,88.44931810793734,594.6822466459942
7.183333333333334,82.2992767746243,88.4390925130571,594.6541757351305
7.2,82.72771378711539,88.42864491953267,592.8202095587067
7.216666666666667,83.56870587318932,88.41800583166375,593.9149750823882
7.233333333333333,87.27270594699928,88.40725549875185,592.9137792615854
7.25,83.46187422604959,88.39645495566322,592.4178598363279
7.266666666666667,83.49178059156552,88.38555334045296,592.8108525884187
7.283333333333333,83.53792843185926,88.37450276526835,592.8857083507218
7.3,83.39765459992165,88.36330511557598,593.0634907861914
7.316666666666666,82.90953218692304,88.3519528507747,592.6611410638129
7.333333333333333,83.18607905005626,88.34043694666545,592.8108525884187
7.35,82.92745911145504,88.32875711851962,592.707925915252
7.366666666666666,84.98690809988291,88.31693998768009,593.9524029635397
7.383333333333333,84.12193394229122,88.30502763201416,592.2120064899946
7.3999999999999995,87.5740830614531,88.29307220948311,592.9231362318733
7.416666666666667,83.14029593148082,88.28109626021859,592.1558646682673
7.433333333333334,82.81285883463848,88.26902388680229,592.8482804695702
7.45,87.68473783693953,88.25685383188545,593.2225592810853
7.466666666666667,84.05302048707955,88.24466506060973,590.443539105586
7.483333333333333,84.74302885470411,88.23243567759438,590.5651797193283
