Linear displacement (mm),Input Signal
0.0000,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
0.0000,1
0.0089,1
0.0445,1
0.0801,1
0.1068,1
0.5338,1
0.6851,1
0.8986,1
1.0410,1
1.0943,1
1.1388,1
1.3613,1
1.8773,1
1.9485,1
2.0196,1
2.0997,1
2.5891,1
2.6513,1
2.6780,1
2.7047,1
2.7314,1
2.7492,1
2.7670,1
2.7848,1
2.8026,1
2.8115,1
2.8204,1
2.8382,1
2.8738,1
3.3008,1
3.8880,1
3.9503,1
3.9681,1
3.9681,1
3.9770,1
3.9770,1
4.0037,1
4.0126,1
4.0304,1
4.0304,1
4.0304,1
4.3774,1
4.7155,1
4.7155,1
4.7155,1
4.7244,1
4.7333,1
4.7599,1
4.7688,1
5.1603,1
5.9522,1
6.7618,1
6.4949,1
6.4682,1
6.4682,1
6.4682,1
6.4682,1
6.4682,1
6.4682,1
6.4682,1
6.4682,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.4771,1
6.5038,1
6.4949,1
6.4949,1
6.5216,1
6.8686,1
6.9931,1
6.9931,1
6.9931,1
7.0198,1
7.4558,1
7.4558,1
7.4825,1
7.4558,1
7.4558,1
7.5180,1
8.1497,1
6.8063,1
6.7974,1
6.7885,1
6.7796,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7707,1
6.7796,1
6.7796,1
6.7885,1
6.7885,1
6.7974,1
6.7974,1
6.7974,1
6.8063,1
6.8063,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8152,1
6.8063,0
6.7707,0
6.7351,0
6.7173,0
6.6995,0
6.6906,0
6.6906,0
6.6817,0
6.6728,0
6.6550,0
3.8791,0
3.7813,0
3.7724,0
3.7101,0
3.6122,0
2.5802,0
2.5802,0
2.5713,0
2.5624,0
2.5268,0
1.1477,0
1.4146,0
1.4057,0
1.3968,0
1.3879,0
1.3790,0
1.3790,0
1.3702,0
1.3702,0
1.3257,0
1.3435,0
1.3435,0
1.3435,0
-0.0178,0
-0.1957,0
-0.1424,0
-0.1424,0
-0.1957,0
-0.3381,0
-0.3381,0
-0.3381,0
-0.3381,0
-0.3381,0
-0.3381,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3470,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3559,0
-0.3648,0
-0.3648,0
