Force (g),Input Signal
0.0377,0
0.0390,0
0.0354,0
0.0357,0
0.0410,0
0.0412,0
0.0404,0
0.0410,0
0.0402,0
0.0450,0
0.0463,0
0.0508,0
0.0495,0
0.0501,0
0.0458,0
0.0468,0
0.0473,0
0.0462,0
0.0453,0
0.0421,0
0.0405,0
0.0417,0
0.0414,0
0.0360,0
0.0321,0
0.0293,0
0.0301,0
0.0242,0
0.0280,0
0.0308,0
0.0288,0
0.0338,0
0.0339,0
0.0273,0
0.0302,0
0.0277,0
0.0293,0
0.0375,0
0.0366,0
0.0423,0
0.0498,0
0.0514,0
0.0541,0
0.0507,0
0.0592,0
0.0600,0
0.0675,0
0.0713,0
0.0736,0
0.0827,0
0.0877,0
0.0846,0
0.0861,0
0.0890,0
0.0813,0
0.0834,0
0.0856,0
0.0885,0
0.0869,0
0.0838,0
0.0875,0
0.0872,0
0.0864,0
0.0879,0
0.0869,0
0.0831,0
0.0775,0
0.0713,0
0.0746,0
0.0707,0
0.0676,0
0.0698,0
0.0690,0
0.0667,0
0.0663,0
0.0697,0
0.0629,0
0.0653,0
0.0599,0
0.0644,0
0.0490,0
0.0486,0
0.0432,0
0.0347,0
0.0313,0
0.0239,0
0.0113,0
0.0151,0
0.0168,0
0.0165,0
0.0143,0
0.0123,0
0.0121,0
0.0168,0
0.0213,0
0.0226,0
0.0225,0
0.0278,0
0.0308,0
0.0358,0
0.0411,0
0.0466,0
0.0551,0
0.0608,0
0.0532,0
0.0584,0
0.0618,0
0.0613,0
0.0625,0
0.0616,0
0.0618,0
0.0657,0
0.0605,0
0.0573,0
0.0588,0
0.0584,0
0.0504,0
0.0520,0
0.0537,0
0.0557,1
0.1643,1
0.4603,1
0.6269,1
0.7822,1
0.9151,1
1.0842,1
1.1968,1
1.3023,1
1.3881,1
1.4784,1
1.5289,1
1.5813,1
1.6197,1
1.6743,1
1.6922,1
1.7455,1
1.8083,1
1.8307,1
1.8417,1
1.8540,1
1.8599,1
1.9138,1
1.9663,1
1.9649,1
1.9638,1
1.9853,1
2.0055,1
2.0168,1
2.0553,1
2.1328,1
2.2012,1
2.2482,1
2.2870,1
2.3283,1
2.3546,1
2.3141,1
2.2471,1
2.1559,1
2.1460,1
2.1439,1
2.0904,1
2.0972,1
2.1184,1
2.1388,1
2.1826,1
2.2229,1
2.2488,1
2.2907,1
2.3560,1
2.4365,1
2.3999,1
2.3507,1
2.2866,1
2.2103,1
2.1731,1
2.1438,1
2.1307,1
2.0831,1
2.0790,1
2.0836,1
2.0416,1
1.9652,1
1.9458,1
1.9346,1
1.9643,1
2.0310,1
2.0475,1
2.0825,1
2.0879,1
2.1400,1
2.1544,1
2.1746,1
2.2025,1
2.2599,1
2.3244,1
2.3075,1
2.2832,1
2.3277,1
2.3604,1
2.3818,1
2.3484,1
2.2784,1
2.2656,1
2.2434,1
2.2124,1
2.1678,1
2.1697,1
2.2281,1
2.2684,1
2.2673,1
2.2611,1
2.2640,1
2.2751,1
2.3289,1
2.3323,1
2.3501,1
2.4319,1
2.5273,1
2.5310,1
2.5404,1
2.5550,1
2.5663,1
2.6016,1
2.6507,1
2.6955,1
2.7133,1
2.6983,1
2.7125,1
2.6978,1
2.5351,1
2.4836,1
2.5143,1
2.4971,1
2.4991,1
2.4969,1
2.4709,1
2.4593,1
2.4754,1
2.4882,1
2.4857,1
2.4806,1
2.4656,1
2.4519,1
2.4101,1
2.3749,1
2.3464,1
2.3325,1
2.3110,1
2.3355,1
2.4080,1
2.4754,1
2.4575,1
2.3989,1
2.3504,1
2.3196,1
2.2731,1
2.2073,1
2.1678,1
2.1246,1
2.1046,1
2.0707,1
2.0469,1
1.9907,1
1.9713,1
1.9516,1
1.9493,1
1.9578,1
1.9658,1
1.9584,0
1.7591,0
1.5070,0
1.2764,0
1.1031,0
0.9001,0
0.7857,0
0.6779,0
0.5807,0
0.4504,0
0.3801,0
0.3135,0
0.2607,0
0.1916,0
0.1492,0
0.1154,0
0.0843,0
0.0506,0
0.0320,0
0.0032,0
-0.0101,0
-0.0393,0
-0.0459,0
-0.0604,0
-0.0702,0
-0.0860,0
-0.0893,0
-0.0957,0
-0.1013,0
-0.1133,0
-0.1169,0
-0.1189,0
-0.1267,0
-0.1378,0
-0.1456,0
-0.1486,0
-0.1481,0
-0.1549,0
-0.1613,0
-0.1599,0
-0.1620,0
-0.1601,0
-0.1622,0
-0.1645,0
-0.1591,0
-0.1656,0
-0.1596,0
-0.1573,0
-0.1549,0
-0.1578,0
-0.1531,0
-0.1534,0
-0.1537,0
-0.1512,0
-0.1481,0
-0.1480,0
-0.1501,0
-0.1499,0
-0.1379,0
-0.1390,0
-0.1422,0
-0.1416,0
-0.1450,0
-0.1455,0
-0.1481,0
-0.1468,0
-0.1493,0
-0.1474,0
-0.1454,0
-0.1429,0
-0.1381,0
-0.1431,0
-0.1355,0
-0.1342,0
-0.1352,0
-0.1308,0
-0.1333,0
-0.1381,0
-0.1362,0
-0.1346,0
-0.1340,0
-0.1398,0
-0.1322,0
-0.1359,0
-0.1381,0
-0.1392,0
-0.1484,0
-0.1441,0
-0.1411,0
-0.1359,0
-0.1299,0
-0.1296,0
-0.1213,0
-0.1121,0
-0.1044,0
-0.0994,0
-0.1024,0
-0.0990,0
-0.0970,0
