Linear displacement (mm),Input Signal
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,0
0.0000,1
0.0178,1
0.0356,1
0.0534,1
0.0712,1
0.0801,1
0.0979,1
2.2510,1
4.3863,1
4.9379,1
5.6141,1
6.3169,1
6.9308,1
7.7316,1
8.3989,1
8.8348,1
9.2530,1
9.6800,1
9.8135,1
9.8758,1
9.9114,1
9.9380,1
10.5519,1
11.6107,1
12.0022,1
12.4292,1
12.8207,1
13.3189,1
13.9150,1
14.1998,1
14.6179,1
14.9026,1
15.4009,1
15.8279,1
16.0948,1
16.1927,1
16.2283,1
16.2995,1
17.1536,1
17.2515,1
17.3048,1
17.3760,1
17.3938,1
17.4027,1
17.4828,1
17.4917,1
17.5006,1
17.4739,1
19.0576,1
22.4651,1
22.8744,1
23.1591,1
23.5595,1
23.7997,1
24.0933,1
24.5115,1
24.6005,1
24.6271,1
24.6538,1
24.2268,1
25.7927,1
26.0685,1
26.0952,1
26.1130,1
26.1219,1
26.6468,1
27.1984,1
27.5187,1
27.7945,1
28.4084,1
28.8533,1
29.3782,1
29.9476,1
30.7928,1
31.3978,1
31.9939,1
32.4566,1
32.6968,1
32.7502,1
32.8214,1
34.0847,1
34.2271,1
34.2983,1
34.3161,1
34.3339,1
34.3339,1
35.1346,1
35.9976,1
36.6115,1
37.2432,1
37.6703,1
37.9550,1
38.3198,1
38.8536,1
39.3874,1
39.7611,1
40.0102,1
40.4818,1
40.5974,1
40.6686,1
40.7042,1
40.7131,1
40.7220,1
41.5672,1
42.5459,1
42.6260,1
42.6704,1
42.6882,1
42.6971,1
42.7060,1
42.7149,1
43.2043,1
44.1651,1
44.9926,1
45.5976,1
45.9446,1
46.4606,1
46.6830,1
46.7631,1
46.7898,1
46.7987,1
46.8254,1
46.8432,1
47.9553,1
49.4144,1
49.8148,1
49.8593,1
49.8682,1
49.8771,1
49.8860,1
49.8949,1
49.8949,1
49.8949,1
49.8949,1
49.8949,1
49.9038,1
49.8771,1
49.9394,1
49.9661,1
50.7846,1
51.7544,1
52.1103,1
52.1725,1
52.1903,1
52.1992,1
52.2081,1
52.2170,1
52.2170,1
52.2259,1
52.2259,0
52.2170,0
52.1903,0
52.1547,0
52.1458,0
52.1369,0
52.1369,0
52.1458,0
52.1103,0
51.2028,0
43.4445,0
41.1935,0
39.6543,0
38.2664,0
36.9229,0
35.4816,0
33.8712,0
32.3053,0
30.7039,0
28.8977,0
27.1272,0
25.5969,0
24.2179,0
22.9100,0
21.8246,0
20.8281,0
19.9651,0
19.0309,0
18.1679,0
17.2693,0
16.5575,0
15.8991,0
15.2140,0
14.5289,0
13.9062,0
13.2656,0
12.6339,0
12.0645,0
11.4328,0
10.9256,0
10.4185,0
9.9469,0
9.3864,0
8.9950,0
8.6391,0
8.3366,0
8.1230,0
7.6604,0
7.3579,0
7.0821,0
6.9842,0
6.9486,0
6.3792,0
6.1924,0
6.1034,0
6.0589,0
6.0500,0
6.0411,0
6.0322,0
6.0233,0
6.0144,0
6.0144,0
5.9611,0
5.9344,0
5.9166,0
4.9646,0
4.4574,0
4.3685,0
4.3418,0
4.3329,0
4.3240,0
4.3151,0
4.3151,0
4.2528,0
3.7457,0
3.5855,0
3.5499,0
3.5410,0
3.5321,0
3.5321,0
3.5232,0
3.5232,0
3.5232,0
3.5144,0
3.5144,0
3.5144,0
3.5144,0
3.5144,0
3.5144,0
3.5144,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.5055,0
3.4966,0
3.4966,0
