Linear displacement (mm),Input Signal
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,0
-0.0089,1
0.0178,1
0.1157,1
3.4610,1
4.1727,1
5.1692,1
6.0500,1
6.6995,1
7.4024,1
7.8828,1
8.2120,1
8.3366,1
8.4878,1
9.4754,1
9.9380,1
10.3651,1
10.7922,1
11.3616,1
11.8954,1
12.4470,1
12.9720,1
13.3990,1
13.6392,1
13.7994,1
14.0841,1
14.2709,1
14.3866,1
14.4400,1
14.4667,1
14.4934,1
14.5112,1
15.7123,1
16.2995,1
16.5041,1
16.8689,1
17.5095,1
18.0522,1
18.4348,1
18.7818,1
19.2444,1
19.5380,1
19.6537,1
19.6982,1
19.7071,1
20.1964,1
20.8192,1
20.8370,1
20.8637,1
20.8815,1
20.8904,1
20.9082,1
21.2640,1
22.2872,1
23.2748,1
23.2837,1
23.2926,1
23.3104,1
23.3193,1
23.3282,1
23.3371,1
23.3282,1
23.3993,1
24.6805,1
24.9296,1
24.9296,1
24.9385,1
24.9652,1
25.5169,1
26.8336,1
26.8336,1
26.8336,1
26.8336,1
26.8336,1
26.8336,1
26.8336,1
26.8425,1
27.4564,1
28.2660,1
30.3836,1
30.6683,1
30.6683,1
30.6683,1
30.6238,1
29.9654,1
29.9654,1
29.9654,1
29.9565,1
27.2162,1
28.3906,1
28.3906,1
28.3995,1
28.3995,1
28.3995,1
28.3995,1
28.4084,1
28.4084,1
29.2002,1
30.2234,1
30.2234,1
30.2234,1
30.2234,1
30.2234,1
30.2323,1
30.2412,1
30.2590,1
30.2768,1
30.2857,1
30.2857,1
30.2857,1
30.3302,1
30.3747,1
31.5936,1
32.5189,1
32.5189,1
32.5189,1
32.5100,1
32.6879,1
33.3997,1
33.4708,1
33.4708,1
33.4708,1
33.4708,1
33.4708,1
33.4708,1
34.5919,1
36.5937,1
36.9229,1
36.9229,1
36.9229,1
36.9229,1
36.9318,1
36.9941,1
37.2788,1
37.4123,1
37.7326,1
38.1151,1
38.1240,1
38.5066,1
39.8768,1
39.4319,1
39.5120,1
39.4764,1
39.4764,1
38.1329,1
37.8037,1
37.8037,1
37.9817,1
40.2504,1
40.1348,1
40.1170,0
40.0992,0
40.3750,0
34.2894,0
32.5722,0
30.8195,0
29.0668,0
27.4831,0
25.8727,0
24.4759,0
23.3460,0
22.3139,0
21.3708,0
20.4989,0
19.5024,0
18.5415,0
17.5006,0
16.7087,0
15.9258,0
15.2674,0
14.6891,0
14.0663,0
13.5681,0
13.0965,0
12.7317,0
12.2780,0
11.9221,0
11.5573,0
11.3349,0
11.2281,0
11.1658,0
10.8544,0
9.4576,0
9.4576,0
9.4487,0
9.4220,0
9.4042,0
9.3864,0
9.3686,0
9.3597,0
9.3153,0
9.0572,0
5.2760,0
5.4539,0
5.4539,0
5.4539,0
5.4539,0
4.0304,0
4.0571,0
4.0571,0
4.0571,0
2.2777,0
2.1798,0
4.1638,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
4.1727,0
